;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;23/03/2023;0,3013;DIVIDENDO;05/04/2023 ;1;MYPK3
1;03/10/2022;0,1984;JRS CAP PROPRIO;31/03/2023 ;1;MYPK3
2;04/07/2022;0,2349;JRS CAP PROPRIO;31/03/2023 ;1;MYPK3
3;14/03/2022;0,3993;DIVIDENDO;23/03/2022 ;1;MYPK3
4;27/12/2021;1,0056;JRS CAP PROPRIO;23/03/2022 ;1;MYPK3
5;10/03/2020;0,6641;DIVIDENDO;19/03/2020 ;1;MYPK3
6;05/07/2019;0,1851;JRS CAP PROPRIO;31/03/2020 ;1;MYPK3
7;06/12/2018;0,2584;JRS CAP PROPRIO;31/03/2019 ;1;MYPK3
8;17/09/2018;0,2309;JRS CAP PROPRIO;31/03/2019 ;1;MYPK3
9;14/06/2018;0,2385;JRS CAP PROPRIO;31/03/2019 ;1;MYPK3
10;23/02/2018;0,2191;DIVIDENDO;15/03/2018 ;1;MYPK3
11;23/02/2018;0,0367;DIVIDENDO;15/03/2018 ;1;MYPK3
12;30/03/2017;0,0756;DIVIDENDO;- ;1;MYPK3
13;26/02/2016;0,2208;DIVIDENDO;- ;1;MYPK3
14;26/02/2015;0,3026;Dividendo;- ;1;MYPK3
15;27/02/2014;0,3003;DIVIDENDO;- ;1;MYPK3
16;18/12/2013;0,5358;JRS CAP PRÓPRIO;- ;1;MYPK3
17;20/12/2012;0,1344;JRS CAP PRÓPRIO;- ;1;MYPK3
18;26/04/2012;0,1338;JRS CAP PRÓPRIO;- ;1;MYPK3
19;05/03/2012;0,8743;DIVIDENDO;- ;1;MYPK3
20;05/03/2012;0,0441;DIVIDENDO;- ;1;MYPK3
21;28/02/2011;0,6403;DIVIDENDO;- ;1;MYPK3
22;28/02/2011;0,0485;DIVIDENDO;- ;1;MYPK3
23;05/03/2010;0,4301;DIVIDENDO;- ;1;MYPK3
24;20/03/2009;1,6701;DIVIDENDO;- ;1;MYPK3
25;19/03/2008;0,5647;DIVIDENDO;- ;1;MYPK3
26;14/02/2007;0,4016;DIVIDENDO;- ;1;MYPK3
27;16/02/2006;0,5014;DIVIDENDO;- ;1;MYPK3
28;21/03/2005;5,6839;DIVIDENDO;- ;1000;MYPK3
29;21/03/2002;3,3827;DIVIDENDO;- ;1000;MYPK3
30;24/01/2001;1,2936;DIVIDENDO;- ;1000;MYPK3
31;29/11/2000;1,4776;DIVIDENDO;- ;1000;MYPK3
32;;;;;;MYPK3
33;2023;0,301;;;;MYPK3
34;2022;0,833;;;;MYPK3
35;2021;1,006;;;;MYPK3
36;2020;0,664;;;;MYPK3
37;2019;0,185;;;;MYPK3
38;2018;0,984;;;;MYPK3
39;2017;0,076;;;;MYPK3
40;2016;0,221;;;;MYPK3
41;2015;0,303;;;;MYPK3
42;2014;0,300;;;;MYPK3
43;2013;0,536;;;;MYPK3
44;2012;1,187;;;;MYPK3
45;2011;0,689;;;;MYPK3
46;2010;0,430;;;;MYPK3
