;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;20/03/2023;1,6748;DIVIDENDO;29/03/2023 ;1;ENMT4
1;14/11/2022;1,4300;DIVIDENDO;24/11/2022 ;1;ENMT4
2;15/08/2022;1,1995;DIVIDENDO;25/08/2022 ;1;ENMT4
3;22/03/2022;0,9104;DIVIDENDO;23/06/2022 ;1;ENMT4
4;16/11/2021;0,8702;DIVIDENDO;09/12/2021 ;1;ENMT4
5;17/08/2021;2,2044;DIVIDENDO;27/08/2021 ;1;ENMT4
6;16/03/2021;1,8438;DIVIDENDO;26/03/2021 ;1;ENMT4
7;17/11/2020;0,5676;DIVIDENDO;26/11/2020 ;1;ENMT4
8;12/11/2019;0,0314;DIVIDENDO;10/12/2019 ;1;ENMT4
9;18/06/2019;0,6800;DIVIDENDO;28/06/2019 ;1;ENMT4
10;07/05/2019;0,4218;DIVIDENDO;28/06/2019 ;1;ENMT4
11;13/11/2018;0,5007;DIVIDENDO;27/11/2018 ;1;ENMT4
12;14/08/2018;0,5853;DIVIDENDO;31/08/2018 ;1;ENMT4
13;18/06/2018;0,1157;DIVIDENDO;28/06/2018 ;1;ENMT4
14;18/06/2018;0,9342;DIVIDENDO;28/06/2018 ;1;ENMT4
15;03/05/2018;0,0990;DIVIDENDO;10/05/2018 ;1;ENMT4
16;04/05/2017;0,1484;DIVIDENDO;- ;1;ENMT4
17;26/04/2016;0,0014;DIVIDENDO;- ;1;ENMT4
18;30/07/2015;0,0853;DIVIDENDO;- ;1;ENMT4
19;29/04/2015;0,0145;Dividendo;- ;1;ENMT4
20;20/03/2015;0,0855;Dividendo;- ;1;ENMT4
21;21/12/2011;0,1998;JRS CAP PRÓPRIO;- ;1;ENMT4
22;22/12/2010;0,0521;JRS CAP PRÓPRIO;- ;1;ENMT4
23;29/04/2010;0,1304;DIVIDENDO;- ;1;ENMT4
24;08/02/2010;0,2519;JRS CAP PRÓPRIO;- ;1;ENMT4
25;30/04/2009;0,0473;DIVIDENDO;- ;1;ENMT4
26;07/04/2008;0,0210;DIVIDENDO;- ;1;ENMT4
27;19/02/2008;0,1920;JRS CAP PRÓPRIO;- ;1;ENMT4
28;26/04/2007;0,0098;JRS CAP PRÓPRIO;- ;1;ENMT4
29;20/04/2006;0,0049;JRS CAP PRÓPRIO;- ;1;ENMT4
30;24/02/2005;0,0049;JRS CAP PRÓPRIO;- ;1;ENMT4
31;;;;;;ENMT4
32;2023;1,675;;;;ENMT4
33;2022;3,540;;;;ENMT4
34;2021;4,918;;;;ENMT4
35;2020;0,568;;;;ENMT4
36;2019;1,133;;;;ENMT4
37;2018;2,235;;;;ENMT4
38;2017;0,148;;;;ENMT4
39;2016;0,001;;;;ENMT4
40;2015;0,185;;;;ENMT4
41;2011;0,200;;;;ENMT4
42;2010;0,434;;;;ENMT4
