;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;29/04/2025;0,2324;DIVIDENDO;-							  ;1;LUXM4
1;25/04/2024;0,2224;DIVIDENDO;11/09/2024							  ;1;LUXM4
2;27/04/2023;0,5945;DIVIDENDO;19/06/2023							  ;1;LUXM4
3;28/04/2022;0,6963;DIVIDENDO;18/05/2022							  ;1;LUXM4
4;27/04/2021;1,2031;DIVIDENDO;13/05/2021							  ;1;LUXM4
5;22/04/2021;0,4040;DIVIDENDO;13/05/2021							  ;1;LUXM4
6;05/08/2020;2,7070;DIVIDENDO;14/08/2020							  ;1;LUXM4
7;31/07/2020;1,9640;DIVIDENDO;14/08/2020							  ;1;LUXM4
8;31/10/2019;1,4037;DIVIDENDO;26/11/2019							  ;1;LUXM4
9;30/04/2019;0,4675;DIVIDENDO;-							  ;1;LUXM4
10;27/04/2018;0,3964;DIVIDENDO;-							  ;1;LUXM4
11;28/04/2017;0,7519;DIVIDENDO;-							  ;1;LUXM4
12;28/04/2016;0,7150;DIVIDENDO;-							  ;1;LUXM4
13;28/04/2015;1,2982;Dividendo;-							  ;1;LUXM4
14;29/04/2014;1,2001;DIVIDENDO;-							  ;1;LUXM4
15;30/04/2013;0,9680;DIVIDENDO;-							  ;1;LUXM4
16;27/04/2012;0,9540;DIVIDENDO;-							  ;1;LUXM4
17;29/04/2011;0,7240;DIVIDENDO;-							  ;1;LUXM4
18;23/04/2010;0,4120;DIVIDENDO;-							  ;1;LUXM4
19;27/04/2009;0,2090;DIVIDENDO;-							  ;1;LUXM4
20;28/04/2008;0,7150;DIVIDENDO;-							  ;1;LUXM4
21;24/04/2007;0,2970;DIVIDENDO;-							  ;1;LUXM4
22;18/04/2006;0,3300;DIVIDENDO;-							  ;1;LUXM4
23;25/04/2005;0,1019;DIVIDENDO;-							  ;1000;LUXM4
24;26/03/2004;0,0880;DIVIDENDO;-							  ;1000;LUXM4
25;25/03/2003;0,0714;DIVIDENDO;-							  ;1000;LUXM4
26;03/04/2002;0,0462;DIVIDENDO;-							  ;1000;LUXM4
27;13/03/2001;0,2300;DIVIDENDO;-							  ;1000;LUXM4
28;08/06/1998;0,0610;DIVIDENDO;-							  ;1000;LUXM4
29;;;;;;LUXM4
30;2025;0,232;;;;LUXM4
31;2024;0,222;;;;LUXM4
32;2023;0,595;;;;LUXM4
33;2022;0,696;;;;LUXM4
34;2021;1,607;;;;LUXM4
35;2020;4,671;;;;LUXM4
36;2019;1,871;;;;LUXM4
37;2018;0,396;;;;LUXM4
38;2017;0,752;;;;LUXM4
39;2016;0,715;;;;LUXM4
40;2015;1,298;;;;LUXM4
41;2014;1,200;;;;LUXM4
42;2013;0,968;;;;LUXM4
43;2012;0,954;;;;LUXM4
44;2011;0,724;;;;LUXM4
45;2010;0,412;;;;LUXM4
