;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;22/10/2024;1,5560;DIVIDENDO;14/11/2024							  ;1;AGRO3
1;24/10/2023;3,2124;DIVIDENDO;24/11/2023							  ;1;AGRO3
2;27/10/2022;3,2387;DIVIDENDO;16/11/2022							  ;1;AGRO3
3;07/04/2022;2,0163;DIVIDENDO;29/04/2022							  ;1;AGRO3
4;27/10/2021;2,6212;DIVIDENDO;10/11/2021							  ;1;AGRO3
5;16/10/2020;0,7078;DIVIDENDO;12/11/2020							  ;1;AGRO3
6;16/10/2019;0,9293;DIVIDENDO;14/11/2019							  ;1;AGRO3
7;16/10/2018;0,7621;DIVIDENDO;06/11/2018							  ;1;AGRO3
8;02/10/2017;0,2411;DIVIDENDO;-							  ;1;AGRO3
9;07/11/2016;0,4011;DIVIDENDO;-							  ;1;AGRO3
10;21/10/2016;0,1830;DIVIDENDO;-							  ;1;AGRO3
11;28/10/2015;1,3977;DIVIDENDO;-							  ;1;AGRO3
12;18/12/2013;0,1007;DIVIDENDO;-							  ;1;AGRO3
13;29/10/2008;0,0193;DIVIDENDO;-							  ;1;AGRO3
14;;;;;;AGRO3
15;2024;1,556;;;;AGRO3
16;2023;3,212;;;;AGRO3
17;2022;5,255;;;;AGRO3
18;2021;2,621;;;;AGRO3
19;2020;0,708;;;;AGRO3
20;2019;0,929;;;;AGRO3
21;2018;0,762;;;;AGRO3
22;2017;0,241;;;;AGRO3
23;2016;0,584;;;;AGRO3
24;2015;1,398;;;;AGRO3
25;2013;0,101;;;;AGRO3
