;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;14/11/2025;2,0784;DIVIDENDO;19/12/2025							  ;1;AXIA6
1;15/08/2025;1,9335;DIVIDENDO;28/08/2025							  ;1;AXIA6
2;29/04/2025;0,1110;DIVIDENDO;13/05/2025							  ;1;AXIA6
3;27/12/2024;1,8231;DIVIDENDO;13/01/2025							  ;1;AXIA6
4;26/04/2024;1,8231;DIVIDENDO;09/05/2024							  ;1;AXIA6
5;27/04/2023;1,4937;DIVIDENDO;25/05/2023							  ;1;AXIA6
6;22/04/2022;1,4937;DIVIDENDO;31/12/2022							  ;1;AXIA6
7;27/04/2021;1,0381;DIVIDENDO;31/08/2021							  ;1;AXIA6
8;03/02/2021;1,5786;DIVIDENDO;19/02/2021							  ;1;AXIA6
9;29/07/2020;1,7499;DIVIDENDO;09/09/2020							  ;1;AXIA6
10;29/04/2019;1,3886;DIVIDENDO;31/12/2019							  ;1;AXIA6
11;28/04/2017;1,6337;JRS CAP PROPRIO;-							  ;1;AXIA6
12;30/04/2015;0,1017;Juros;-							  ;1;AXIA6
13;30/04/2014;1,6337;JRS CAP PROPRIO;-							  ;1;AXIA6
14;30/04/2013;1,6337;JRS CAP PRÓPRIO;-							  ;1;AXIA6
15;18/05/2012;1,6337;JRS CAP PRÓPRIO;-							  ;1;AXIA6
16;16/06/2011;1,6305;JRS CAP PRÓPRIO;-							  ;1;AXIA6
17;30/04/2010;1,6305;JRS CAP PRÓPRIO;-							  ;1;AXIA6
18;29/01/2010;0,0000;DIVIDENDO;-							  ;1;AXIA6
19;04/05/2009;1,6334;JRS CAP PRÓPRIO;-							  ;1;AXIA6
20;02/05/2008;1,5146;JRS CAP PRÓPRIO;-							  ;1;AXIA6
21;02/05/2007;3,0293;JRS CAP PRÓPRIO;-							  ;1000;AXIA6
22;26/04/2006;2,5749;DIVIDENDO;-							  ;1000;AXIA6
23;29/04/2005;2,7296;JRS CAP PRÓPRIO;-							  ;1000;AXIA6
24;30/04/2004;2,3202;DIVIDENDO;-							  ;1000;AXIA6
25;30/04/2003;2,3009;DIVIDENDO;-							  ;1000;AXIA6
26;27/03/2002;0,3293;JRS CAP PRÓPRIO;-							  ;1000;AXIA6
27;28/12/2001;2,7069;JRS CAP PRÓPRIO;-							  ;1000;AXIA6
28;28/12/2000;2,7069;JRS CAP PRÓPRIO;-							  ;1000;AXIA6
29;30/12/1999;2,0000;JRS CAP PRÓPRIO;-							  ;1000;AXIA6
30;06/04/1999;1,7456;DIVIDENDO;-							  ;1000;AXIA6
31;03/04/1998;2,8361;JRS CAP PRÓPRIO;-							  ;1000;AXIA6
32;29/04/1997;11,2598;DIVIDENDO;-							  ;1000;AXIA6
33;29/04/1997;9,3566;JRS CAP PRÓPRIO;-							  ;1000;AXIA6
34;25/04/1996;17,0004;DIVIDENDO;-							  ;1000;AXIA6
35;;;;;;AXIA6
36;2025;4,123;;;;AXIA6
37;2024;3,646;;;;AXIA6
38;2023;1,494;;;;AXIA6
39;2022;1,494;;;;AXIA6
40;2021;2,617;;;;AXIA6
41;2020;1,750;;;;AXIA6
42;2019;1,389;;;;AXIA6
43;2017;1,634;;;;AXIA6
44;2015;0,102;;;;AXIA6
45;2014;1,634;;;;AXIA6
46;2013;1,634;;;;AXIA6
47;2012;1,634;;;;AXIA6
48;2011;1,631;;;;AXIA6
49;2010;1,631;;;;AXIA6
