;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;21/03/2014;0,2000;DIVIDENDO;- ;1;CEDO4
1;25/10/2013;0,4000;DIVIDENDO;- ;1;CEDO4
2;01/02/2013;0,3000;DIVIDENDO;- ;1;CEDO4
3;04/12/2012;0,3000;DIVIDENDO;- ;1;CEDO4
4;27/02/2012;0,1800;DIVIDENDO;- ;1;CEDO4
5;22/08/2011;0,4235;JRS CAP PRÓPRIO;- ;1;CEDO4
6;24/01/2011;0,5000;DIVIDENDO;- ;1;CEDO4
7;20/08/2010;1,1765;JRS CAP PRÓPRIO;- ;1;CEDO4
8;29/01/2010;0,5000;DIVIDENDO;- ;1;CEDO4
9;24/04/2009;0,1000;DIVIDENDO;- ;1;CEDO4
10;19/12/2008;1,2400;JRS CAP PRÓPRIO;- ;1;CEDO4
11;19/11/2008;0,5900;JRS CAP PRÓPRIO;- ;1;CEDO4
12;20/04/2006;0,5000;DIVIDENDO;- ;1000;CEDO4
13;20/01/2006;0,6500;DIVIDENDO;- ;1000;CEDO4
14;21/10/2005;1,4200;JRS CAP PRÓPRIO;- ;1000;CEDO4
15;22/07/2005;1,4700;JRS CAP PRÓPRIO;- ;1000;CEDO4
16;29/04/2005;1,1800;JRS CAP PRÓPRIO;- ;1000;CEDO4
17;21/01/2005;1,4000;DIVIDENDO;- ;1000;CEDO4
18;21/10/2004;1,2000;DIVIDENDO;- ;1000;CEDO4
19;23/07/2004;1,0000;DIVIDENDO;- ;1000;CEDO4
20;22/04/2004;0,5000;DIVIDENDO;- ;1000;CEDO4
21;26/01/2004;1,0000;DIVIDENDO;- ;1000;CEDO4
22;24/10/2003;1,0000;DIVIDENDO;- ;1000;CEDO4
23;25/07/2003;0,6500;DIVIDENDO;- ;1000;CEDO4
24;25/04/2003;0,5000;DIVIDENDO;- ;1000;CEDO4
25;17/01/2003;1,2000;DIVIDENDO;- ;1000;CEDO4
26;;;;;;CEDO4
27;2014;0,200;;;;CEDO4
28;2013;0,700;;;;CEDO4
29;2012;0,480;;;;CEDO4
30;2011;0,924;;;;CEDO4
31;2010;1,676;;;;CEDO4
