;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;03/05/2023;0,1305;DIVIDENDO;07/07/2023 ;1;PTBL3
1;03/05/2023;0,0796;JRS CAP PROPRIO;07/07/2023 ;1;PTBL3
2;18/08/2022;0,1620;DIVIDENDO;01/09/2022 ;1;PTBL3
3;18/08/2022;0,1461;JRS CAP PROPRIO;01/09/2022 ;1;PTBL3
4;23/03/2022;0,0247;DIVIDENDO;05/04/2022 ;1;PTBL3
5;19/11/2021;0,5736;DIVIDENDO;30/11/2021 ;1;PTBL3
6;03/09/2021;0,1298;DIVIDENDO;15/09/2021 ;1;PTBL3
7;30/04/2021;0,1325;JRS CAP PROPRIO;13/05/2021 ;1;PTBL3
8;30/04/2021;0,1804;DIVIDENDO;13/05/2021 ;1;PTBL3
9;26/01/2021;0,1118;DIVIDENDO;09/02/2021 ;1;PTBL3
10;05/05/2020;0,0398;DIVIDENDO;31/12/2020 ;1;PTBL3
11;05/04/2019;0,0747;JRS CAP PROPRIO;30/04/2019 ;1;PTBL3
12;05/04/2019;0,0802;DIVIDENDO;30/04/2019 ;1;PTBL3
13;14/08/2018;0,0435;JRS CAP PROPRIO;29/08/2018 ;1;PTBL3
14;14/08/2018;0,0189;DIVIDENDO;29/08/2018 ;1;PTBL3
15;04/05/2018;0,0294;JRS CAP PROPRIO;25/05/2018 ;1;PTBL3
16;04/05/2018;0,1061;DIVIDENDO;25/05/2018 ;1;PTBL3
17;09/08/2017;0,0700;JRS CAP PROPRIO;- ;1;PTBL3
18;28/04/2017;0,0037;JRS CAP PROPRIO;- ;1;PTBL3
19;29/04/2016;0,0459;DIVIDENDO;- ;1;PTBL3
20;07/08/2015;0,0375;JUROS;- ;1;PTBL3
21;30/04/2015;0,2441;Dividendo;- ;1;PTBL3
22;13/08/2014;0,0407;JRS CAP PROPRIO;- ;1;PTBL3
23;30/04/2014;0,1007;DIVIDENDO;- ;1;PTBL3
24;30/04/2014;0,0484;JRS CAP PROPRIO;- ;1;PTBL3
25;12/08/2013;0,0262;JRS CAP PRÓPRIO;- ;1;PTBL3
26;12/08/2013;0,0176;DIVIDENDO;- ;1;PTBL3
27;30/04/2013;0,0543;DIVIDENDO;- ;1;PTBL3
28;18/12/2012;0,0321;DIVIDENDO;- ;1;PTBL3
29;18/12/2012;0,0132;JRS CAP PRÓPRIO;- ;1;PTBL3
30;26/03/1998;0,0180;DIVIDENDO;- ;1;PTBL3
31;29/04/1996;0,0310;DIVIDENDO;- ;1;PTBL3
32;;;;;;PTBL3
33;2023;0,210;;;;PTBL3
34;2022;0,333;;;;PTBL3
35;2021;1,128;;;;PTBL3
36;2020;0,040;;;;PTBL3
37;2019;0,155;;;;PTBL3
38;2018;0,198;;;;PTBL3
39;2017;0,074;;;;PTBL3
40;2016;0,046;;;;PTBL3
41;2015;0,282;;;;PTBL3
42;2014;0,190;;;;PTBL3
43;2013;0,098;;;;PTBL3
44;2012;0,045;;;;PTBL3
