;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;12/12/2024;2,8337;DIVIDENDO;26/12/2024							  ;1;MRFG3
1;19/12/2022;0,9095;DIVIDENDO;28/12/2022							  ;1;MRFG3
2;19/08/2022;0,7576;DIVIDENDO;15/09/2022							  ;1;MRFG3
3;13/04/2022;0,5801;DIVIDENDO;22/04/2022							  ;1;MRFG3
4;21/12/2021;1,2502;DIVIDENDO;29/12/2021							  ;1;MRFG3
5;10/09/2021;1,4006;DIVIDENDO;28/09/2021							  ;1;MRFG3
6;09/04/2021;0,2039;DIVIDENDO;30/04/2021							  ;1;MRFG3
7;02/05/2011;0,0140;DIVIDENDO;-							  ;1;MRFG3
8;30/12/2010;0,0996;JRS CAP PRÓPRIO;-							  ;1;MRFG3
9;30/04/2010;0,0439;DIVIDENDO;-							  ;1;MRFG3
10;29/12/2009;0,4899;JRS CAP PRÓPRIO;-							  ;1;MRFG3
11;19/12/2007;0,1844;JRS CAP PRÓPRIO;-							  ;1;MRFG3
12;;;;;;MRFG3
13;2024;2,834;;;;MRFG3
14;2022;2,247;;;;MRFG3
15;2021;2,855;;;;MRFG3
16;2011;0,014;;;;MRFG3
17;2010;0,144;;;;MRFG3
