;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;26/03/2026;0,3300;JRS CAP PROPRIO;15/09/2027							  ;1;VBBR3
1;25/11/2025;0,7634;JRS CAP PROPRIO;16/12/2026							  ;1;VBBR3
2;16/04/2025;0,5044;DIVIDENDO;28/11/2025							  ;1;VBBR3
3;21/03/2025;0,3140;JRS CAP PROPRIO;27/02/2026							  ;1;VBBR3
4;23/12/2024;0,2620;JRS CAP PROPRIO;29/08/2025							  ;1;VBBR3
5;23/09/2024;0,2350;JRS CAP PROPRIO;30/05/2025							  ;1;VBBR3
6;28/06/2024;0,4668;JRS CAP PROPRIO;27/02/2025							  ;1;VBBR3
7;18/04/2024;0,3032;DIVIDENDO;30/11/2024							  ;1;VBBR3
8;18/04/2024;0,3032;DIVIDENDO;31/08/2024							  ;1;VBBR3
9;22/12/2023;0,4036;JRS CAP PROPRIO;29/05/2024							  ;1;VBBR3
10;21/09/2023;0,4291;JRS CAP PROPRIO;29/02/2024							  ;1;VBBR3
11;21/12/2022;0,3902;JRS CAP PROPRIO;28/02/2023							  ;1;VBBR3
12;21/09/2022;0,3489;JRS CAP PROPRIO;29/12/2022							  ;1;VBBR3
13;28/04/2022;0,1171;DIVIDENDO;30/05/2022							  ;1;VBBR3
14;14/12/2021;0,1315;JRS CAP PROPRIO;23/12/2021							  ;1;VBBR3
15;13/09/2021;0,3337;JRS CAP PROPRIO;29/09/2021							  ;1;VBBR3
16;15/04/2021;0,6069;DIVIDENDO;31/12/2021							  ;1;VBBR3
17;15/04/2021;0,9442;DIVIDENDO;30/04/2021							  ;1;VBBR3
18;21/12/2020;0,4276;JRS CAP PROPRIO;12/01/2021							  ;1;VBBR3
19;31/07/2020;0,5012;DIVIDENDO;30/09/2020							  ;1;VBBR3
20;04/12/2019;0,4638;JRS CAP PROPRIO;30/06/2020							  ;1;VBBR3
21;24/04/2019;2,1195;DIVIDENDO;31/10/2019							  ;1;VBBR3
22;11/12/2018;0,4839;JRS CAP PROPRIO;30/04/2019							  ;1;VBBR3
23;25/04/2018;0,3722;DIVIDENDO;30/09/2018							  ;1;VBBR3
24;01/02/2018;0,5653;JRS CAP PROPRIO;31/07/2018							  ;1;VBBR3
25;;;;;;VBBR3
26;2026;0,330;;;;VBBR3
27;2025;1,582;;;;VBBR3
28;2024;1,570;;;;VBBR3
29;2023;0,833;;;;VBBR3
30;2022;0,856;;;;VBBR3
31;2021;2,016;;;;VBBR3
32;2020;0,929;;;;VBBR3
33;2019;2,583;;;;VBBR3
34;2018;1,421;;;;VBBR3
