;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;27/06/2025;2,0000;DIVIDENDO;04/07/2025							  ;1;DIRR3
1;03/01/2025;1,2700;DIVIDENDO;16/01/2025							  ;1;DIRR3
2;17/09/2024;0,4600;DIVIDENDO;16/01/2025							  ;1;DIRR3
3;04/07/2024;1,6000;DIVIDENDO;16/07/2024							  ;1;DIRR3
4;05/12/2023;0,4700;DIVIDENDO;03/01/2024							  ;1;DIRR3
5;16/12/2022;0,7000;DIVIDENDO;09/01/2023							  ;1;DIRR3
6;14/07/2022;0,4700;DIVIDENDO;25/07/2022							  ;1;DIRR3
7;19/05/2021;0,6900;DIVIDENDO;11/06/2021							  ;1;DIRR3
8;09/10/2020;0,8100;DIVIDENDO;21/10/2020							  ;1;DIRR3
9;14/10/2019;0,5000;DIVIDENDO;23/10/2019							  ;1;DIRR3
10;14/03/2019;0,3800;DIVIDENDO;25/03/2019							  ;1;DIRR3
11;01/10/2018;0,6123;DIVIDENDO;11/10/2018							  ;1;DIRR3
12;07/07/2016;0,2734;DIVIDENDO;-							  ;1;DIRR3
13;22/07/2015;0,2706;DIVIDENDO;-							  ;1;DIRR3
14;28/04/2015;0,1818;Dividendo;-							  ;1;DIRR3
15;13/11/2014;0,2368;DIVIDENDO;-							  ;1;DIRR3
16;30/04/2014;0,3724;DIVIDENDO;-							  ;1;DIRR3
17;30/04/2013;0,3639;DIVIDENDO;-							  ;1;DIRR3
18;12/03/2012;0,2709;DIVIDENDO;-							  ;1;DIRR3
19;05/01/2011;0,3019;DIVIDENDO;-							  ;1;DIRR3
20;26/04/2010;0,1410;DIVIDENDO;-							  ;1;DIRR3
21;;;;;;DIRR3
22;2025;3,270;;;;DIRR3
23;2024;2,060;;;;DIRR3
24;2023;0,470;;;;DIRR3
25;2022;1,170;;;;DIRR3
26;2021;0,690;;;;DIRR3
27;2020;0,810;;;;DIRR3
28;2019;0,880;;;;DIRR3
29;2018;0,612;;;;DIRR3
30;2016;0,273;;;;DIRR3
31;2015;0,452;;;;DIRR3
32;2014;0,609;;;;DIRR3
33;2013;0,364;;;;DIRR3
34;2012;0,271;;;;DIRR3
35;2011;0,302;;;;DIRR3
36;2010;0,141;;;;DIRR3
