;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;17/10/2023;0,0242;DIVIDENDO;26/10/2023 ;1;RAIZ4
1;26/07/2023;0,0242;DIVIDENDO;04/08/2023 ;1;RAIZ4
2;16/03/2023;0,0891;DIVIDENDO;27/03/2023 ;1;RAIZ4
3;07/12/2022;0,0890;DIVIDENDO;15/12/2022 ;1;RAIZ4
4;30/09/2022;0,0316;DIVIDENDO;13/10/2022 ;1;RAIZ4
5;05/04/2022;0,0278;JRS CAP PROPRIO;27/04/2022 ;1;RAIZ4
6;05/01/2022;0,0220;JRS CAP PROPRIO;25/03/2022 ;1;RAIZ4
7;05/10/2021;0,0162;JRS CAP PROPRIO;25/03/2022 ;1;RAIZ4
8;;;;;;RAIZ4
9;2023;0,137;;;;RAIZ4
10;2022;0,170;;;;RAIZ4
11;2021;0,016;;;;RAIZ4
