;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;05/12/2025;1,0000;DIVIDENDO;16/12/2025							  ;1;UGPA3
1;21/08/2025;0,3000;DIVIDENDO;29/08/2025							  ;1;UGPA3
2;06/03/2025;0,4500;DIVIDENDO;14/03/2025							  ;1;UGPA3
3;15/08/2024;0,2500;DIVIDENDO;23/08/2024							  ;1;UGPA3
4;07/03/2024;0,4000;DIVIDENDO;15/03/2024							  ;1;UGPA3
5;17/08/2023;0,2500;DIVIDENDO;25/08/2023							  ;1;UGPA3
6;23/02/2023;0,1000;DIVIDENDO;03/03/2023							  ;1;UGPA3
7;23/05/2022;0,4125;JRS CAP PROPRIO;10/08/2022							  ;1;UGPA3
8;03/03/2022;0,1704;DIVIDENDO;11/03/2022							  ;1;UGPA3
9;19/08/2021;0,2000;DIVIDENDO;27/08/2021							  ;1;UGPA3
10;04/03/2021;0,4400;DIVIDENDO;12/03/2021							  ;1;UGPA3
11;27/02/2020;0,2400;DIVIDENDO;06/03/2020							  ;1;UGPA3
12;22/08/2019;0,2000;DIVIDENDO;30/08/2019							  ;1;UGPA3
13;28/02/2019;0,7000;DIVIDENDO;13/03/2019							  ;1;UGPA3
14;09/08/2018;0,5600;DIVIDENDO;20/08/2018							  ;1;UGPA3
15;01/03/2018;0,9000;DIVIDENDO;12/03/2018							  ;1;UGPA3
16;16/08/2017;0,8500;DIVIDENDO;-							  ;1;UGPA3
17;01/03/2017;0,8700;DIVIDENDO;-							  ;1;UGPA3
18;17/08/2016;0,8000;DIVIDENDO;-							  ;1;UGPA3
19;24/02/2016;0,8000;DIVIDENDO;-							  ;1;UGPA3
20;12/08/2015;0,8000;DIVIDENDO;-							  ;1;UGPA3
21;04/03/2015;0,7100;Dividendo;-							  ;1;UGPA3
22;13/08/2014;0,7100;DIVIDENDO;-							  ;1;UGPA3
23;26/02/2014;0,7100;DIVIDENDO;-							  ;1;UGPA3
24;07/08/2013;0,6600;DIVIDENDO;-							  ;1;UGPA3
25;27/02/2013;0,6600;DIVIDENDO;-							  ;1;UGPA3
26;08/08/2012;0,5100;DIVIDENDO;-							  ;1;UGPA3
27;22/02/2012;0,5100;DIVIDENDO;-							  ;1;UGPA3
28;17/08/2011;0,4700;DIVIDENDO;-							  ;1;UGPA3
29;02/03/2011;0,4700;DIVIDENDO;-							  ;1;UGPA3
30;18/08/2010;1,3200;DIVIDENDO;-							  ;1;UGPA3
31;03/03/2010;1,1900;DIVIDENDO;-							  ;1;UGPA3
32;19/08/2009;0,8900;DIVIDENDO;-							  ;1;UGPA3
33;18/03/2009;0,8870;DIVIDENDO;-							  ;1;UGPA3
34;13/08/2008;0,8900;DIVIDENDO;-							  ;1;UGPA3
35;27/02/2008;1,7770;DIVIDENDO;-							  ;1;UGPA3
36;21/02/2007;0,8896;DIVIDENDO;-							  ;1;UGPA3
37;09/08/2006;0,8874;DIVIDENDO;-							  ;1;UGPA3
38;22/02/2006;1,2325;DIVIDENDO;-							  ;1;UGPA3
39;10/08/2005;0,7038;DIVIDENDO;-							  ;1000;UGPA3
40;23/02/2005;0,8980;DIVIDENDO;-							  ;1000;UGPA3
41;16/08/2004;1,3300;DIVIDENDO;-							  ;1000;UGPA3
42;20/02/2004;0,5452;DIVIDENDO;-							  ;1000;UGPA3
43;18/08/2003;0,4620;DIVIDENDO;-							  ;1000;UGPA3
44;24/02/2003;0,6293;DIVIDENDO;-							  ;1000;UGPA3
45;19/08/2002;0,3671;DIVIDENDO;-							  ;1000;UGPA3
46;08/03/2002;0,4037;DIVIDENDO;-							  ;1000;UGPA3
47;05/09/2001;2,2935;DIVIDENDO;-							  ;1000;UGPA3
48;05/09/2001;0,6238;DIVIDENDO;-							  ;1000;UGPA3
49;05/09/2001;0,5688;JRS CAP PRÓPRIO;-							  ;1000;UGPA3
50;27/04/2001;0,1851;DIVIDENDO;-							  ;1000;UGPA3
51;27/04/2001;0,1377;DIVIDENDO;-							  ;1000;UGPA3
52;28/12/2000;0,2688;JRS CAP PRÓPRIO;-							  ;1000;UGPA3
53;18/08/2000;0,3019;DIVIDENDO;-							  ;1000;UGPA3
54;09/03/2000;0,2385;DIVIDENDO;-							  ;1000;UGPA3
55;;;;;;UGPA3
56;2025;1,750;;;;UGPA3
57;2024;0,650;;;;UGPA3
58;2023;0,350;;;;UGPA3
59;2022;0,583;;;;UGPA3
60;2021;0,640;;;;UGPA3
61;2020;0,240;;;;UGPA3
62;2019;0,900;;;;UGPA3
63;2018;1,460;;;;UGPA3
64;2017;1,720;;;;UGPA3
65;2016;1,600;;;;UGPA3
66;2015;1,510;;;;UGPA3
67;2014;1,420;;;;UGPA3
68;2013;1,320;;;;UGPA3
69;2012;1,020;;;;UGPA3
70;2011;0,940;;;;UGPA3
71;2010;2,510;;;;UGPA3
