;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;22/06/2023;1,4278;JRS CAP PROPRIO;- ;1;CGRA3
1;21/12/2022;0,6352;JRS CAP PROPRIO;14/08/2023 ;1;CGRA3
2;21/09/2022;0,6203;JRS CAP PROPRIO;30/05/2023 ;1;CGRA3
3;30/06/2022;1,1334;JRS CAP PROPRIO;30/05/2023 ;1;CGRA3
4;23/03/2022;0,9901;DIVIDENDO;22/08/2022 ;1;CGRA3
5;22/12/2021;0,7248;JRS CAP PROPRIO;22/08/2022 ;1;CGRA3
6;15/07/2021;0,6277;JRS CAP PROPRIO;24/05/2022 ;1;CGRA3
7;23/12/2020;1,2729;JRS CAP PROPRIO;07/05/2021 ;1;CGRA3
8;19/03/2020;0,4474;DIVIDENDO;30/04/2020 ;1;CGRA3
9;23/12/2019;1,3043;JRS CAP PROPRIO;30/04/2020 ;1;CGRA3
10;27/12/2018;1,0969;JRS CAP PROPRIO;30/04/2019 ;1;CGRA3
11;28/12/2017;1,2888;JRS CAP PROPRIO;- ;1;CGRA3
12;23/12/2016;1,1753;JRS CAP PROPRIO;- ;1;CGRA3
13;18/12/2015;0,7152;JUROS;- ;1;CGRA3
14;13/03/2015;0,1280;Dividendo;- ;1;CGRA3
15;13/03/2015;0,1280;DIVIDENDO;- ;1;CGRA3
16;17/12/2014;0,6128;JRS CAP PROPRIO;- ;1;CGRA3
17;03/04/2014;0,1054;DIVIDENDO;- ;1;CGRA3
18;20/12/2013;0,5226;JRS CAP PRÓPRIO;- ;1;CGRA3
19;20/12/2012;0,5283;JRS CAP PRÓPRIO;- ;1;CGRA3
20;20/12/2011;0,5067;JRS CAP PRÓPRIO;- ;1;CGRA3
21;14/04/2011;0,4614;DIVIDENDO;- ;1;CGRA3
22;20/12/2010;0,4549;JRS CAP PRÓPRIO;- ;1;CGRA3
23;09/04/2010;0,2775;DIVIDENDO;- ;1;CGRA3
24;18/12/2009;0,4069;JRS CAP PRÓPRIO;- ;1;CGRA3
25;27/04/2009;0,0268;DIVIDENDO;- ;1;CGRA3
26;22/12/2008;0,3644;JRS CAP PRÓPRIO;- ;1;CGRA3
27;26/12/2007;1,5781;JRS CAP PRÓPRIO;- ;1;CGRA3
28;18/12/2006;1,6456;JRS CAP PRÓPRIO;- ;1;CGRA3
29;23/12/2005;2,1155;JRS CAP PRÓPRIO;- ;1;CGRA3
30;23/12/2004;1,9708;JRS CAP PRÓPRIO;- ;1;CGRA3
31;14/04/2004;1,2241;DIVIDENDO;- ;1000;CGRA3
32;23/12/2003;4,6584;JRS CAP PRÓPRIO;- ;1000;CGRA3
33;15/04/2003;0,4481;DIVIDENDO;- ;1000;CGRA3
34;20/12/2002;2,9873;JRS CAP PRÓPRIO;- ;1000;CGRA3
35;09/04/2002;1,3889;DIVIDENDO;- ;1000;CGRA3
36;19/12/2001;4,5167;JRS CAP PRÓPRIO;- ;1000;CGRA3
37;03/04/2001;1,6743;DIVIDENDO;- ;1000;CGRA3
38;19/12/2000;4,9688;JRS CAP PRÓPRIO;- ;1000;CGRA3
39;29/03/2000;2,6112;DIVIDENDO;- ;1000;CGRA3
40;20/12/1999;2,9175;JRS CAP PRÓPRIO;- ;1000;CGRA3
41;07/04/1999;1,3248;DIVIDENDO;- ;1000;CGRA3
42;15/12/1998;1,9741;JRS CAP PRÓPRIO;- ;1000;CGRA3
43;13/04/1998;1,3403;DIVIDENDO;- ;1000;CGRA3
44;19/12/1997;2,0408;JRS CAP PRÓPRIO;- ;1000;CGRA3
45;08/04/1997;32,9224;DIVIDENDO;- ;1000;CGRA3
46;15/04/1996;23,0650;DIVIDENDO;- ;1000;CGRA3
47;;;;;;CGRA3
48;2023;1,428;;;;CGRA3
49;2022;3,379;;;;CGRA3
50;2021;1,352;;;;CGRA3
51;2020;1,720;;;;CGRA3
52;2019;1,304;;;;CGRA3
53;2018;1,097;;;;CGRA3
54;2017;1,289;;;;CGRA3
55;2016;1,175;;;;CGRA3
56;2015;0,971;;;;CGRA3
57;2014;0,718;;;;CGRA3
58;2013;0,523;;;;CGRA3
59;2012;0,528;;;;CGRA3
60;2011;0,968;;;;CGRA3
61;2010;0,732;;;;CGRA3
