;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;22/04/2026;0,0300;DIVIDENDO;30/04/2026							  ;1;MDIA3
1;23/03/2026;0,0300;DIVIDENDO;31/03/2026							  ;1;MDIA3
2;19/02/2026;0,0300;DIVIDENDO;27/02/2026							  ;1;MDIA3
3;22/01/2026;0,0300;DIVIDENDO;30/01/2026							  ;1;MDIA3
4;19/12/2025;0,5963;DIVIDENDO;30/12/2025							  ;1;MDIA3
5;18/12/2025;0,0300;DIVIDENDO;30/12/2025							  ;1;MDIA3
6;19/11/2025;0,0300;DIVIDENDO;28/11/2025							  ;1;MDIA3
7;23/10/2025;0,0300;DIVIDENDO;31/10/2025							  ;1;MDIA3
8;22/09/2025;0,1000;DIVIDENDO;30/09/2025							  ;1;MDIA3
9;22/09/2025;0,0300;DIVIDENDO;30/09/2025							  ;1;MDIA3
10;21/08/2025;0,0300;DIVIDENDO;29/08/2025							  ;1;MDIA3
11;23/07/2025;0,0300;DIVIDENDO;31/07/2025							  ;1;MDIA3
12;20/06/2025;0,0300;DIVIDENDO;30/06/2025							  ;1;MDIA3
13;22/05/2025;0,0300;DIVIDENDO;30/05/2025							  ;1;MDIA3
14;22/04/2025;0,0300;DIVIDENDO;30/04/2025							  ;1;MDIA3
15;21/03/2025;0,0600;DIVIDENDO;31/03/2025							  ;1;MDIA3
16;18/03/2025;0,2803;DIVIDENDO;01/04/2025							  ;1;MDIA3
17;16/12/2024;0,0600;JRS CAP PROPRIO;30/12/2024							  ;1;MDIA3
18;16/09/2024;0,0600;JRS CAP PROPRIO;30/09/2024							  ;1;MDIA3
19;14/06/2024;0,0600;JRS CAP PROPRIO;28/06/2024							  ;1;MDIA3
20;14/03/2024;0,0600;JRS CAP PROPRIO;28/03/2024							  ;1;MDIA3
21;26/12/2023;0,4204;JRS CAP PROPRIO;01/04/2024							  ;1;MDIA3
22;14/12/2023;0,0600;JRS CAP PROPRIO;28/12/2023							  ;1;MDIA3
23;15/09/2023;0,0500;JRS CAP PROPRIO;29/09/2023							  ;1;MDIA3
24;16/06/2023;0,0500;JRS CAP PROPRIO;30/06/2023							  ;1;MDIA3
25;17/03/2023;0,0500;JRS CAP PROPRIO;31/03/2023							  ;1;MDIA3
26;15/12/2022;0,0500;JRS CAP PROPRIO;29/12/2022							  ;1;MDIA3
27;16/09/2022;0,0500;JRS CAP PROPRIO;30/09/2022							  ;1;MDIA3
28;15/06/2022;0,0500;JRS CAP PROPRIO;30/06/2022							  ;1;MDIA3
29;17/03/2022;0,0500;JRS CAP PROPRIO;31/03/2022							  ;1;MDIA3
30;09/02/2022;1,7466;JRS CAP PROPRIO;18/02/2022							  ;1;MDIA3
31;16/12/2021;0,0500;JRS CAP PROPRIO;30/12/2021							  ;1;MDIA3
32;16/09/2021;0,0500;JRS CAP PROPRIO;30/09/2021							  ;1;MDIA3
33;16/06/2021;0,0500;JRS CAP PROPRIO;30/06/2021							  ;1;MDIA3
34;07/04/2021;0,0500;JRS CAP PROPRIO;22/04/2021							  ;1;MDIA3
35;23/12/2020;0,4572;JRS CAP PROPRIO;03/05/2021							  ;1;MDIA3
36;30/12/2019;0,2507;JRS CAP PROPRIO;30/04/2020							  ;1;MDIA3
37;27/12/2018;0,4100;JRS CAP PROPRIO;30/04/2019							  ;1;MDIA3
38;21/12/2017;0,3905;JRS CAP PROPRIO;-							  ;1;MDIA3
39;10/08/2017;0,1700;JRS CAP PROPRIO;-							  ;1;MDIA3
40;15/12/2016;1,0500;JRS CAP PROPRIO;-							  ;1;MDIA3
41;04/08/2016;0,5000;JRS CAP PROPRIO;-							  ;1;MDIA3
42;14/12/2015;0,7200;JUROS;-							  ;1;MDIA3
43;27/07/2015;0,5000;JUROS;-							  ;1;MDIA3
44;15/12/2014;1,2130;JRS CAP PROPRIO;-							  ;1;MDIA3
45;09/12/2013;1,0337;JRS CAP PRÓPRIO;-							  ;1;MDIA3
46;21/12/2012;1,0093;JRS CAP PRÓPRIO;-							  ;1;MDIA3
47;28/12/2011;0,7713;JRS CAP PRÓPRIO;-							  ;1;MDIA3
48;11/04/2011;0,7712;JRS CAP PRÓPRIO;-							  ;1;MDIA3
49;05/04/2010;0,6726;DIVIDENDO;-							  ;1;MDIA3
50;24/04/2009;0,2791;DIVIDENDO;-							  ;1;MDIA3
51;29/04/2008;0,2700;DIVIDENDO;-							  ;1;MDIA3
52;25/04/2007;0,3831;DIVIDENDO;-							  ;1;MDIA3
53;;;;;;MDIA3
54;2026;0,120;;;;MDIA3
55;2025;1,307;;;;MDIA3
56;2024;0,240;;;;MDIA3
57;2023;0,630;;;;MDIA3
58;2022;1,947;;;;MDIA3
59;2021;0,200;;;;MDIA3
60;2020;0,457;;;;MDIA3
61;2019;0,251;;;;MDIA3
62;2018;0,410;;;;MDIA3
63;2017;0,560;;;;MDIA3
64;2016;1,550;;;;MDIA3
65;2015;1,220;;;;MDIA3
66;2014;1,213;;;;MDIA3
67;2013;1,034;;;;MDIA3
68;2012;1,009;;;;MDIA3
69;2011;1,542;;;;MDIA3
70;2010;0,673;;;;MDIA3
