;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;30/04/2025;0,6332;DIVIDENDO;30/06/2025							  ;1;JOPA3
1;26/04/2024;0,4332;DIVIDENDO;05/07/2024							  ;1;JOPA3
2;27/04/2023;0,8215;DIVIDENDO;15/06/2023							  ;1;JOPA3
3;28/04/2022;0,8270;DIVIDENDO;15/06/2022							  ;1;JOPA3
4;29/04/2021;0,8562;DIVIDENDO;10/08/2021							  ;1;JOPA3
5;31/07/2020;0,1437;DIVIDENDO;31/12/2021							  ;1;JOPA3
6;31/07/2020;0,1437;DIVIDENDO;31/12/2020							  ;1;JOPA3
7;30/04/2019;0,6489;DIVIDENDO;31/12/2019							  ;1;JOPA3
8;26/04/2018;0,5151;DIVIDENDO;12/06/2018							  ;1;JOPA3
9;27/04/2017;0,8258;DIVIDENDO;-							  ;1;JOPA3
10;28/04/2016;0,6503;DIVIDENDO;-							  ;1;JOPA3
11;27/04/2015;0,5522;Dividendo;-							  ;1;JOPA3
12;24/04/2014;0,5164;DIVIDENDO;-							  ;1;JOPA3
13;12/07/2013;3,3033;DIVIDENDO;-							  ;1;JOPA3
14;23/04/2013;0,9035;DIVIDENDO;-							  ;1;JOPA3
15;26/04/2012;0,5027;DIVIDENDO;-							  ;1;JOPA3
16;02/05/2011;0,3270;DIVIDENDO;-							  ;1;JOPA3
17;28/04/2010;0,0912;DIVIDENDO;-							  ;1;JOPA3
18;29/04/2009;0,7438;DIVIDENDO;-							  ;1;JOPA3
19;28/04/2008;0,5937;DIVIDENDO;-							  ;1;JOPA3
20;25/04/2007;0,6135;DIVIDENDO;-							  ;1;JOPA3
21;19/05/2006;0,6221;DIVIDENDO;-							  ;1;JOPA3
22;19/05/2006;0,1394;JRS CAP PRÓPRIO;-							  ;1;JOPA3
23;18/05/2005;0,3611;JRS CAP PRÓPRIO;-							  ;1;JOPA3
24;24/07/2003;0,2524;JRS CAP PRÓPRIO;-							  ;1;JOPA3
25;21/01/2000;0,1479;JRS CAP PRÓPRIO;-							  ;1;JOPA3
26;18/01/1999;0,4251;JRS CAP PRÓPRIO;-							  ;1;JOPA3
27;06/01/1999;0,0394;JRS CAP PRÓPRIO;-							  ;1;JOPA3
28;06/01/1999;0,0343;JRS CAP PRÓPRIO;-							  ;1;JOPA3
29;06/01/1999;0,0291;JRS CAP PRÓPRIO;-							  ;1;JOPA3
30;04/05/1998;0,0203;DIVIDENDO;-							  ;1;JOPA3
31;04/05/1998;0,0202;DIVIDENDO;-							  ;1;JOPA3
32;16/12/1997;0,0136;DIVIDENDO;-							  ;1;JOPA3
33;03/01/1997;0,0917;DIVIDENDO;-							  ;1;JOPA3
34;08/05/1996;0,1385;DIVIDENDO;-							  ;1;JOPA3
35;12/04/1996;0,0137;DIVIDENDO;-							  ;1;JOPA3
36;09/01/1996;0,0412;DIVIDENDO;-							  ;1;JOPA3
37;;;;;;JOPA3
38;2025;0,633;;;;JOPA3
39;2024;0,433;;;;JOPA3
40;2023;0,822;;;;JOPA3
41;2022;0,827;;;;JOPA3
42;2021;0,856;;;;JOPA3
43;2020;0,287;;;;JOPA3
44;2019;0,649;;;;JOPA3
45;2018;0,515;;;;JOPA3
46;2017;0,826;;;;JOPA3
47;2016;0,650;;;;JOPA3
48;2015;0,552;;;;JOPA3
49;2014;0,516;;;;JOPA3
50;2013;4,207;;;;JOPA3
51;2012;0,503;;;;JOPA3
52;2011;0,327;;;;JOPA3
53;2010;0,091;;;;JOPA3
