;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;28/04/2023;0,3500;DIVIDENDO;09/06/2023 ;1;EQTL3
1;29/04/2022;0,6400;DIVIDENDO;29/12/2022 ;1;EQTL3
2;30/04/2021;0,7200;DIVIDENDO;29/12/2021 ;1;EQTL3
3;17/07/2020;0,3200;DIVIDENDO;23/12/2020 ;1;EQTL3
4;30/04/2019;0,9500;DIVIDENDO;- ;1;EQTL3
5;27/04/2018;1,1010;DIVIDENDO;- ;1;EQTL3
6;03/01/2018;0,1100;JRS CAP PROPRIO;- ;1;EQTL3
7;27/04/2017;0,5800;DIVIDENDO;- ;1;EQTL3
8;26/12/2016;0,2800;JRS CAP PROPRIO;- ;1;EQTL3
9;15/04/2016;0,6500;DIVIDENDO;- ;1;EQTL3
10;23/12/2015;0,3500;JUROS;- ;1;EQTL3
11;17/04/2015;0,4800;Dividendo;- ;1;EQTL3
12;19/12/2014;0,3000;JRS CAP PROPRIO;- ;1;EQTL3
13;25/04/2014;0,0900;DIVIDENDO;- ;1;EQTL3
14;30/04/2013;0,0850;DIVIDENDO;- ;1;EQTL3
15;19/03/2012;0,1533;DIVIDENDO;- ;1;EQTL3
16;29/04/2011;1,5176;DIVIDENDO;- ;1;EQTL3
17;29/04/2011;0,2824;DIVIDENDO;- ;1;EQTL3
18;29/04/2010;0,4000;DIVIDENDO;- ;1;EQTL3
19;28/12/2009;0,0700;JRS CAP PRÓPRIO;- ;1;EQTL3
20;22/05/2009;0,7778;REST CAP DIN;- ;1;EQTL3
21;20/03/2009;0,8617;DIVIDENDO;- ;1;EQTL3
22;20/03/2009;0,8223;DIVIDENDO;- ;1;EQTL3
23;20/03/2009;0,1132;DIVIDENDO;- ;1;EQTL3
24;22/12/2008;0,1123;JRS CAP PRÓPRIO;- ;1;EQTL3
25;18/04/2008;1,2868;DIVIDENDO;- ;1;EQTL3
26;28/12/2007;0,0732;JRS CAP PRÓPRIO;- ;1;EQTL3
27;05/04/2007;0,5482;DIVIDENDO;- ;1;EQTL3
28;;;;;;EQTL3
29;2023;0,350;;;;EQTL3
30;2022;0,640;;;;EQTL3
31;2021;0,720;;;;EQTL3
32;2020;0,320;;;;EQTL3
33;2019;0,950;;;;EQTL3
34;2018;1,211;;;;EQTL3
35;2017;0,580;;;;EQTL3
36;2016;0,930;;;;EQTL3
37;2015;0,830;;;;EQTL3
38;2014;0,390;;;;EQTL3
39;2013;0,085;;;;EQTL3
40;2012;0,153;;;;EQTL3
41;2011;1,800;;;;EQTL3
42;2010;0,400;;;;EQTL3
