;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;03/07/2025;0,0769;JRS CAP PROPRIO;05/12/2025							  ;1;RADL3
1;29/04/2025;0,0607;DIVIDENDO;30/05/2025							  ;1;RADL3
2;03/04/2025;0,0689;JRS CAP PROPRIO;01/12/2025							  ;1;RADL3
3;04/12/2024;0,0722;JRS CAP PROPRIO;30/05/2025							  ;1;RADL3
4;03/10/2024;0,0665;JRS CAP PROPRIO;30/05/2025							  ;1;RADL3
5;03/10/2024;0,0618;DIVIDENDO;06/12/2024							  ;1;RADL3
6;03/07/2024;0,0450;JRS CAP PROPRIO;06/12/2024							  ;1;RADL3
7;17/04/2024;0,0492;DIVIDENDO;31/05/2024							  ;1;RADL3
8;03/04/2024;0,0434;JRS CAP PROPRIO;02/12/2024							  ;1;RADL3
9;20/12/2023;0,0484;DIVIDENDO;28/12/2023							  ;1;RADL3
10;06/12/2023;0,0508;JRS CAP PROPRIO;31/05/2024							  ;1;RADL3
11;04/10/2023;0,0531;JRS CAP PROPRIO;31/05/2024							  ;1;RADL3
12;05/07/2023;0,0595;JRS CAP PROPRIO;01/12/2023							  ;1;RADL3
13;24/04/2023;0,0479;DIVIDENDO;31/05/2023							  ;1;RADL3
14;04/04/2023;0,0485;JRS CAP PROPRIO;01/12/2023							  ;1;RADL3
15;07/12/2022;0,0546;JRS CAP PROPRIO;31/05/2023							  ;1;RADL3
16;05/10/2022;0,0652;DIVIDENDO;01/12/2022							  ;1;RADL3
17;05/10/2022;0,0498;JRS CAP PROPRIO;31/05/2023							  ;1;RADL3
18;05/07/2022;0,0449;JRS CAP PROPRIO;01/12/2022							  ;1;RADL3
19;04/04/2022;0,0401;JRS CAP PROPRIO;01/12/2022							  ;1;RADL3
20;08/12/2021;0,0352;JRS CAP PROPRIO;31/05/2022							  ;1;RADL3
21;08/12/2021;0,0249;DIVIDENDO;15/12/2021							  ;1;RADL3
22;12/11/2021;0,0322;JRS CAP PROPRIO;31/05/2022							  ;1;RADL3
23;12/11/2021;0,0729;DIVIDENDO;01/12/2021							  ;1;RADL3
24;23/06/2021;0,0303;JRS CAP PROPRIO;08/12/2021							  ;1;RADL3
25;11/03/2021;0,0267;JRS CAP PROPRIO;01/12/2021							  ;1;RADL3
26;16/12/2020;0,0285;JRS CAP PROPRIO;31/05/2021							  ;1;RADL3
27;24/09/2020;0,0303;JRS CAP PROPRIO;31/05/2021							  ;1;RADL3
28;25/06/2020;0,1485;JRS CAP PROPRIO;03/12/2020							  ;1;RADL3
29;13/04/2020;0,0611;DIVIDENDO;-							  ;1;RADL3
30;26/03/2020;0,1425;JRS CAP PROPRIO;03/12/2020							  ;1;RADL3
31;11/12/2019;0,1486;JRS CAP PROPRIO;31/05/2020							  ;1;RADL3
32;26/09/2019;0,1577;JRS CAP PROPRIO;31/05/2020							  ;1;RADL3
33;26/06/2019;0,1623;JRS CAP PROPRIO;03/12/2019							  ;1;RADL3
34;26/03/2019;0,1729;JRS CAP PROPRIO;03/12/2019							  ;1;RADL3
35;14/12/2018;0,1700;JRS CAP PROPRIO;31/05/2019							  ;1;RADL3
36;26/09/2018;0,1579;JRS CAP PROPRIO;31/05/2019							  ;1;RADL3
37;26/06/2018;0,1533;JRS CAP PROPRIO;03/12/2018							  ;1;RADL3
38;26/03/2018;0,1549;JRS CAP PROPRIO;03/12/2018							  ;1;RADL3
39;15/12/2017;0,1562;JRS CAP PROPRIO;-							  ;1;RADL3
