;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;29/04/2011;0,1846;DIVIDENDO;- ;1;CTKA4
1;20/12/2010;0,2579;JRS CAP PRÓPRIO;- ;1;CTKA4
2;14/12/2009;0,0903;JRS CAP PRÓPRIO;- ;1;CTKA4
3;12/12/2007;3,2492;JRS CAP PRÓPRIO;- ;1000;CTKA4
4;12/12/2005;1,1553;JRS CAP PRÓPRIO;- ;1000;CTKA4
5;07/04/2005;0,2834;DIVIDENDO;- ;1000;CTKA4
6;15/12/2004;3,3936;JRS CAP PRÓPRIO;- ;1000;CTKA4
7;15/12/2003;3,6102;JRS CAP PRÓPRIO;- ;1000;CTKA4
8;16/12/2002;4,6932;JRS CAP PRÓPRIO;- ;1000;CTKA4
9;13/12/2001;3,4658;JRS CAP PRÓPRIO;- ;1000;CTKA4
10;22/12/2000;1,0831;JRS CAP PRÓPRIO;- ;1000;CTKA4
11;17/04/2000;2,2440;DIVIDENDO;- ;1000;CTKA4
12;09/04/1999;0,6600;DIVIDENDO;- ;1000;CTKA4
13;28/04/1998;0,2200;DIVIDENDO;- ;1000;CTKA4
14;25/03/1997;0,5500;DIVIDENDO;- ;1000;CTKA4
15;29/03/1996;1,0760;DIVIDENDO;- ;1000;CTKA4
16;;;;;;CTKA4
17;2011;0,185;;;;CTKA4
18;2010;0,258;;;;CTKA4
