;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;24/04/2025;0,2702;DIVIDENDO;25/06/2025							  ;1;CALI3
1;15/04/2024;0,6178;DIVIDENDO;23/05/2024							  ;1;CALI3
2;24/04/2023;0,4468;DIVIDENDO;13/06/2023							  ;1;CALI3
3;04/04/2022;4,3199;DIVIDENDO;26/04/2022							  ;1;CALI3
4;23/04/2018;2,9383;DIVIDENDO;30/05/2018							  ;1;CALI3
5;22/03/2017;2,4640;DIVIDENDO;-							  ;1;CALI3
6;22/03/2016;9,3095;DIVIDENDO;-							  ;1;CALI3
7;31/03/2015;5,3234;Dividendo;-							  ;1;CALI3
8;30/04/2014;7,7900;DIVIDENDO;-							  ;1;CALI3
9;30/04/2007;8,4500;DIVIDENDO;-							  ;1;CALI3
10;18/06/1996;3,0022;DIVIDENDO;-							  ;1000;CALI3
11;18/06/1996;1,2369;DIVIDENDO;-							  ;1000;CALI3
12;;;;;;CALI3
13;2025;0,270;;;;CALI3
14;2024;0,618;;;;CALI3
15;2023;0,447;;;;CALI3
16;2022;4,320;;;;CALI3
17;2018;2,938;;;;CALI3
18;2017;2,464;;;;CALI3
19;2016;9,310;;;;CALI3
20;2015;5,323;;;;CALI3
21;2014;7,790;;;;CALI3
