;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;14/08/2020;0,0295;JRS CAP PROPRIO;- ;1;IRBR3
1;14/08/2020;0,0989;DIVIDENDO;- ;1;IRBR3
2;18/11/2019;0,2131;JRS CAP PROPRIO;05/12/2019 ;1;IRBR3
3;21/03/2019;0,2109;JRS CAP PROPRIO;30/04/2019 ;1;IRBR3
4;21/03/2019;0,2208;DIVIDENDO;30/04/2019 ;1;IRBR3
5;21/03/2019;1,8650;DIVIDENDO;30/04/2019 ;1;IRBR3
6;07/11/2018;0,5814;JRS CAP PROPRIO;21/11/2018 ;1;IRBR3
7;21/03/2018;0,1962;JRS CAP PROPRIO;03/04/2018 ;1;IRBR3
8;21/03/2018;0,0060;DIVIDENDO;03/04/2018 ;1;IRBR3
9;21/03/2018;1,4142;DIVIDENDO;03/04/2018 ;1;IRBR3
10;07/11/2017;0,5819;JRS CAP PROPRIO;- ;1;IRBR3
11;;;;;;IRBR3
12;2020;0,128;;;;IRBR3
13;2019;2,510;;;;IRBR3
14;2018;2,198;;;;IRBR3
15;2017;0,582;;;;IRBR3
