;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;12/08/2025;0,3600;DIVIDENDO;21/08/2025							  ;1;BRBI11
1;13/05/2025;0,3000;DIVIDENDO;23/05/2025							  ;1;BRBI11
2;27/03/2025;0,1800;DIVIDENDO;04/04/2025							  ;1;BRBI11
3;04/12/2024;0,7800;DIVIDENDO;27/12/2024							  ;1;BRBI11
4;12/11/2024;0,4500;DIVIDENDO;26/11/2024							  ;1;BRBI11
5;13/08/2024;0,3000;DIVIDENDO;29/08/2024							  ;1;BRBI11
6;14/05/2024;0,3000;DIVIDENDO;28/05/2024							  ;1;BRBI11
7;22/03/2024;0,1200;DIVIDENDO;03/04/2024							  ;1;BRBI11
8;16/11/2023;0,6600;DIVIDENDO;01/12/2023							  ;1;BRBI11
9;16/08/2023;0,2400;DIVIDENDO;31/08/2023							  ;1;BRBI11
10;17/05/2023;0,1200;DIVIDENDO;31/05/2023							  ;1;BRBI11
11;23/03/2023;0,3000;DIVIDENDO;31/03/2023							  ;1;BRBI11
12;18/11/2022;0,1800;DIVIDENDO;30/11/2022							  ;1;BRBI11
13;18/08/2022;0,3900;DIVIDENDO;25/08/2022							  ;1;BRBI11
14;23/03/2022;0,8100;DIVIDENDO;30/03/2022							  ;1;BRBI11
15;;;;;;BRBI11
16;2025;0,840;;;;BRBI11
17;2024;1,950;;;;BRBI11
18;2023;1,320;;;;BRBI11
19;2022;1,380;;;;BRBI11
