;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;27/04/2022;0,2537;DIVIDENDO;29/12/2022 ;1;LIGT3
1;29/04/2021;0,4411;DIVIDENDO;30/07/2021 ;1;LIGT3
2;29/04/2019;0,1931;DIVIDENDO;31/12/2019 ;1;LIGT3
3;27/04/2018;0,1447;DIVIDENDO;30/05/2018 ;1;LIGT3
4;28/04/2016;0,0494;DIVIDENDO;- ;1;LIGT3
5;10/04/2015;0,7719;Dividendo;- ;1;LIGT3
6;24/04/2014;1,7890;DIVIDENDO;- ;1;LIGT3
7;13/12/2013;0,5270;JRS CAP PRÓPRIO;- ;1;LIGT3
8;13/12/2013;0,5270;JRS CAP PROPRIO;- ;1;LIGT3
9;26/04/2013;0,4500;DIVIDENDO;- ;1;LIGT3
10;14/12/2012;0,8330;DIVIDENDO;- ;1;LIGT3
11;14/12/2012;0,0750;JRS CAP PRÓPRIO;- ;1;LIGT3
12;21/09/2012;0,3500;JRS CAP PRÓPRIO;- ;1;LIGT3
13;11/04/2012;0,8900;DIVIDENDO;- ;1;LIGT3
14;16/12/2011;0,5800;DIVIDENDO;- ;1;LIGT3
15;16/12/2011;0,4254;JRS CAP PRÓPRIO;- ;1;LIGT3
16;28/04/2011;1,7210;DIVIDENDO;- ;1;LIGT3
17;23/09/2010;1,7800;DIVIDENDO;- ;1;LIGT3
18;24/03/2010;2,1200;DIVIDENDO;- ;1;LIGT3
19;09/11/2009;0,4645;DIVIDENDO;- ;1;LIGT3
20;18/03/2009;2,0000;DIVIDENDO;- ;1;LIGT3
21;18/03/2009;0,4500;DIVIDENDO;- ;1;LIGT3
22;07/11/2008;1,7200;DIVIDENDO;- ;1;LIGT3
23;17/03/2008;1,0000;DIVIDENDO;- ;1;LIGT3
24;26/10/2007;2,5459;DIVIDENDO;- ;1000;LIGT3
25;;;;;;LIGT3
26;2022;0,254;;;;LIGT3
27;2021;0,441;;;;LIGT3
28;2019;0,193;;;;LIGT3
29;2018;0,145;;;;LIGT3
30;2016;0,049;;;;LIGT3
31;2015;0,772;;;;LIGT3
32;2014;1,789;;;;LIGT3
33;2013;1,504;;;;LIGT3
34;2012;2,148;;;;LIGT3
35;2011;2,726;;;;LIGT3
36;2010;3,900;;;;LIGT3
