;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;15/05/2025;0,1239;JRS CAP PROPRIO;30/06/2025							  ;1;CAMB3
1;15/05/2025;0,1000;DIVIDENDO;30/05/2025							  ;1;CAMB3
2;14/03/2025;0,0982;JRS CAP PROPRIO;31/03/2025							  ;1;CAMB3
3;12/11/2024;0,2000;DIVIDENDO;28/11/2024							  ;1;CAMB3
4;12/11/2024;0,0854;JRS CAP PROPRIO;27/12/2024							  ;1;CAMB3
5;12/08/2024;0,1500;DIVIDENDO;28/08/2024							  ;1;CAMB3
6;12/08/2024;0,0836;JRS CAP PROPRIO;27/09/2024							  ;1;CAMB3
7;11/06/2024;0,0271;JRS CAP PROPRIO;28/06/2024							  ;1;CAMB3
8;23/05/2024;0,1000;DIVIDENDO;06/06/2024							  ;1;CAMB3
9;02/04/2024;0,0203;JRS CAP PROPRIO;17/04/2024							  ;1;CAMB3
10;04/12/2023;0,0809;JRS CAP PROPRIO;28/12/2023							  ;1;CAMB3
11;15/09/2023;0,0786;JRS CAP PROPRIO;29/09/2023							  ;1;CAMB3
12;15/06/2023;0,0728;JRS CAP PROPRIO;30/06/2023							  ;1;CAMB3
13;15/03/2023;0,0654;JRS CAP PROPRIO;31/03/2023							  ;1;CAMB3
14;09/12/2022;0,0603;JRS CAP PROPRIO;29/12/2022							  ;1;CAMB3
15;15/09/2022;0,0515;JRS CAP PROPRIO;30/09/2022							  ;1;CAMB3
16;20/06/2022;0,0440;JRS CAP PROPRIO;30/06/2022							  ;1;CAMB3
17;18/04/2022;0,0367;JRS CAP PROPRIO;29/04/2022							  ;1;CAMB3
18;;;;;;CAMB3
19;2025;0,322;;;;CAMB3
20;2024;0,666;;;;CAMB3
21;2023;0,298;;;;CAMB3
22;2022;0,193;;;;CAMB3
