;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;27/04/2023;0,2989;DIVIDENDO;27/06/2023 ;1;USIM3
1;28/04/2022;0,5719;DIVIDENDO;27/06/2022 ;1;USIM3
2;15/12/2021;0,1754;JRS CAP PROPRIO;30/12/2021 ;1;USIM3
3;31/08/2021;0,3496;JRS CAP PROPRIO;05/10/2021 ;1;USIM3
4;31/08/2021;0,6466;DIVIDENDO;05/10/2021 ;1;USIM3
5;25/05/2021;0,0046;DIVIDENDO;07/06/2021 ;1;USIM3
6;29/04/2021;0,1199;DIVIDENDO;31/05/2021 ;1;USIM3
7;28/04/2020;0,0395;DIVIDENDO;29/05/2020 ;1;USIM3
8;03/07/2019;0,0103;JRS CAP PROPRIO;15/07/2019 ;1;USIM3
9;23/04/2019;0,0626;DIVIDENDO;31/05/2019 ;1;USIM3
10;07/01/2019;0,0720;JRS CAP PROPRIO;31/05/2019 ;1;USIM3
11;25/04/2018;0,0432;DIVIDENDO;30/05/2018 ;1;USIM3
12;28/04/2015;0,0297;Dividendo;- ;1;USIM3
13;19/03/2012;0,0788;JRS CAP PRÓPRIO;- ;1;USIM3
14;21/03/2011;0,1369;JRS CAP PRÓPRIO;- ;1;USIM3
15;29/12/2010;0,1720;JRS CAP PRÓPRIO;- ;1;USIM3
16;07/10/2010;0,2223;JRS CAP PRÓPRIO;- ;1;USIM3
17;25/03/2010;0,1398;DIVIDENDO;- ;1;USIM3
18;29/12/2009;0,5948;JRS CAP PRÓPRIO;- ;1;USIM3
19;03/08/2009;0,1736;JRS CAP PRÓPRIO;- ;1;USIM3
20;05/03/2009;0,4516;DIVIDENDO;- ;1;USIM3
21;29/12/2008;0,7242;JRS CAP PRÓPRIO;- ;1;USIM3
22;20/08/2008;0,7396;JRS CAP PRÓPRIO;- ;1;USIM3
23;20/08/2008;0,2805;DIVIDENDO;- ;1;USIM3
24;26/03/2008;0,8583;DIVIDENDO;- ;1;USIM3
25;27/12/2007;0,9096;JRS CAP PRÓPRIO;- ;1;USIM3
26;14/08/2007;1,4382;JRS CAP PRÓPRIO;- ;1;USIM3
27;14/08/2007;0,7574;DIVIDENDO;- ;1;USIM3
28;30/03/2007;0,8690;DIVIDENDO;- ;1;USIM3
29;28/12/2006;1,3035;JRS CAP PRÓPRIO;- ;1;USIM3
30;31/08/2006;1,5208;JRS CAP PRÓPRIO;- ;1;USIM3
31;14/03/2006;1,3284;DIVIDENDO;- ;1;USIM3
32;29/12/2005;1,1298;JRS CAP PRÓPRIO;- ;1;USIM3
33;31/08/2005;1,2167;JRS CAP PRÓPRIO;- ;1;USIM3
34;31/08/2005;1,1712;DIVIDENDO;- ;1;USIM3
35;01/03/2005;2,9321;DIVIDENDO;- ;1;USIM3
36;29/12/2004;0,5388;JRS CAP PRÓPRIO;- ;1;USIM3
37;27/08/2004;1,1732;JRS CAP PRÓPRIO;- ;1;USIM3
38;15/03/2004;0,1995;DIVIDENDO;- ;1;USIM3
39;29/12/2003;1,1977;JRS CAP PRÓPRIO;- ;1;USIM3
40;11/07/2003;0,3730;JRS CAP PRÓPRIO;- ;1;USIM3
41;08/03/2002;0,2218;DIVIDENDO;- ;1;USIM3
42;24/08/2001;0,2041;DIVIDENDO;- ;1;USIM3
43;09/03/2001;0,2395;JRS CAP PRÓPRIO;- ;1;USIM3
44;23/08/2000;0,1774;DIVIDENDO;- ;1;USIM3
45;03/03/2000;0,1774;DIVIDENDO;- ;1;USIM3
46;27/08/1999;0,1774;DIVIDENDO;- ;1;USIM3
47;27/11/1998;0,2780;JRS CAP PRÓPRIO;- ;1;USIM3
48;28/08/1998;0,3578;JRS CAP PRÓPRIO;- ;1;USIM3
49;30/12/1997;0,5000;JRS CAP PRÓPRIO;- ;1;USIM3
50;29/08/1997;0,3409;JRS CAP PRÓPRIO;- ;1;USIM3
51;07/03/1997;0,0496;DIVIDENDO;- ;1000;USIM3
52;15/08/1996;0,0184;DIVIDENDO;- ;1000;USIM3
53;07/03/1996;0,0545;DIVIDENDO;- ;1000;USIM3
54;;;;;;USIM3
55;2023;0,299;;;;USIM3
56;2022;0,572;;;;USIM3
57;2021;1,296;;;;USIM3
58;2020;0,040;;;;USIM3
59;2019;0,145;;;;USIM3
60;2018;0,043;;;;USIM3
61;2015;0,030;;;;USIM3
62;2012;0,079;;;;USIM3
63;2011;0,137;;;;USIM3
64;2010;0,534;;;;USIM3
