;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;28/04/2023;1,2956;DIVIDENDO;09/05/2023 ;1;TASA3
1;19/04/2022;1,6244;DIVIDENDO;29/04/2022 ;1;TASA3
2;26/04/2013;0,0271;DIVIDENDO;- ;1;TASA3
3;19/11/2012;0,0323;JRS CAP PRÓPRIO;- ;1;TASA3
4;16/08/2012;0,0700;DIVIDENDO;- ;1;TASA3
5;17/11/2011;0,1000;JRS CAP PRÓPRIO;- ;1;TASA3
6;10/08/2011;0,0300;JRS CAP PRÓPRIO;- ;1;TASA3
7;29/04/2011;0,0020;DIVIDENDO;- ;1;TASA3
8;17/11/2010;0,1000;JRS CAP PRÓPRIO;- ;1;TASA3
9;30/06/2010;0,0700;JRS CAP PRÓPRIO;- ;1;TASA3
10;30/04/2010;0,0020;DIVIDENDO;- ;1;TASA3
11;17/11/2009;0,1400;JRS CAP PRÓPRIO;- ;1;TASA3
12;26/11/2008;0,2000;JRS CAP PRÓPRIO;- ;1;TASA3
13;27/11/2007;0,1600;JRS CAP PRÓPRIO;- ;1;TASA3
14;16/04/2007;0,0050;DIVIDENDO;- ;1;TASA3
15;14/12/2006;0,1000;JRS CAP PRÓPRIO;- ;1;TASA3
16;26/01/2006;0,0741;DIVIDENDO;- ;1;TASA3
17;17/11/2004;0,0800;JRS CAP PRÓPRIO;- ;1;TASA3
18;14/11/2003;0,0751;JRS CAP PRÓPRIO;- ;1000;TASA3
19;29/04/2003;0,0004;DIVIDENDO;- ;1000;TASA3
20;20/12/2002;0,0933;JRS CAP PRÓPRIO;- ;1000;TASA3
21;05/06/2002;0,0616;JRS CAP PRÓPRIO;- ;1000;TASA3
22;13/12/2001;0,0952;JRS CAP PRÓPRIO;- ;1000;TASA3
23;19/12/2000;0,0616;JRS CAP PRÓPRIO;- ;1000;TASA3
24;28/04/2000;0,0025;DIVIDENDO;- ;1000;TASA3
25;13/12/1999;0,0616;JRS CAP PRÓPRIO;- ;1000;TASA3
26;21/12/1998;0,0616;JRS CAP PRÓPRIO;- ;1000;TASA3
27;30/04/1997;0,0524;DIVIDENDO;- ;1000;TASA3
28;;;;;;TASA3
29;2023;1,296;;;;TASA3
30;2022;1,624;;;;TASA3
31;2013;0,027;;;;TASA3
32;2012;0,102;;;;TASA3
33;2011;0,132;;;;TASA3
34;2010;0,172;;;;TASA3
