;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;18/12/2025;0,1407;JRS CAP PROPRIO;02/04/2026							  ;1;VAMO3
1;29/11/2024;0,2683;JRS CAP PROPRIO;02/05/2025							  ;1;VAMO3
2;19/12/2023;0,3192;JRS CAP PROPRIO;07/05/2024							  ;1;VAMO3
3;05/05/2023;0,0173;DIVIDENDO;05/07/2023							  ;1;VAMO3
4;26/12/2022;0,2614;JRS CAP PROPRIO;04/04/2023							  ;1;VAMO3
5;08/12/2021;0,0477;JRS CAP PROPRIO;22/12/2021							  ;1;VAMO3
6;08/12/2021;0,1484;DIVIDENDO;22/12/2021							  ;1;VAMO3
7;;;;;;VAMO3
8;2025;0,141;;;;VAMO3
9;2024;0,268;;;;VAMO3
10;2023;0,337;;;;VAMO3
11;2022;0,261;;;;VAMO3
12;2021;0,196;;;;VAMO3
