;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;12/06/2023;4,3697;REST CAP DIN;26/06/2023 ;1;CRPG6
1;10/05/2023;0,8780;DIVIDENDO;22/05/2023 ;1;CRPG6
2;22/11/2022;2,8827;DIVIDENDO;06/12/2022 ;1;CRPG6
3;22/11/2022;1,4938;JRS CAP PROPRIO;06/12/2022 ;1;CRPG6
4;16/05/2022;0,3787;DIVIDENDO;27/05/2022 ;1;CRPG6
5;20/12/2021;0,8322;JRS CAP PROPRIO;30/12/2021 ;1;CRPG6
6;15/10/2021;1,7230;DIVIDENDO;25/10/2021 ;1;CRPG6
7;13/07/2021;0,1291;DIVIDENDO;21/07/2021 ;1;CRPG6
8;13/07/2021;1,5939;DIVIDENDO;21/07/2021 ;1;CRPG6
9;11/06/2021;0,3715;JRS CAP PROPRIO;25/06/2021 ;1;CRPG6
10;31/05/2021;0,3657;DIVIDENDO;10/06/2021 ;1;CRPG6
11;07/01/2021;0,7434;JRS CAP PROPRIO;29/01/2021 ;1;CRPG6
12;29/05/2020;0,1393;DIVIDENDO;26/06/2020 ;1;CRPG6
13;20/03/2019;0,7642;JRS CAP PROPRIO;29/03/2019 ;1;CRPG6
14;13/11/2018;0,9499;DIVIDENDO;27/11/2018 ;1;CRPG6
15;28/08/2018;0,5916;JRS CAP PROPRIO;06/09/2018 ;1;CRPG6
16;28/08/2018;1,1270;DIVIDENDO;06/09/2018 ;1;CRPG6
17;01/06/2018;0,6113;JRS CAP PROPRIO;15/06/2018 ;1;CRPG6
18;10/05/2018;1,4661;DIVIDENDO;23/05/2018 ;1;CRPG6
19;31/05/2017;0,3100;DIVIDENDO;- ;1;CRPG6
20;29/04/2014;0,0042;DIVIDENDO;- ;1;CRPG6
21;18/12/2013;0,0082;DIVIDENDO;- ;1;CRPG6
22;30/04/2013;0,0048;DIVIDENDO;- ;1;CRPG6
23;27/04/2012;0,0042;DIVIDENDO;- ;1;CRPG6
24;29/04/2010;0,0005;DIVIDENDO;- ;1;CRPG6
25;27/04/2007;3,6000;DIVIDENDO;- ;1000;CRPG6
26;27/04/2006;2,1500;JRS CAP PRÓPRIO;- ;1000;CRPG6
27;05/12/2005;4,3000;DIVIDENDO;- ;1000;CRPG6
28;22/08/2005;15,0500;JRS CAP PRÓPRIO;- ;1000;CRPG6
29;22/08/2005;2,6000;DIVIDENDO;- ;1000;CRPG6
30;28/04/2005;5,9300;DIVIDENDO;- ;1000;CRPG6
31;22/07/2004;8,6200;DIVIDENDO;- ;1000;CRPG6
32;16/04/2004;4,7600;DIVIDENDO;- ;1000;CRPG6
33;30/04/2003;5,2000;DIVIDENDO;- ;1000;CRPG6
34;30/04/2002;3,0700;DIVIDENDO;- ;1000;CRPG6
35;30/04/2001;2,1600;DIVIDENDO;- ;1000;CRPG6
36;28/04/2000;2,0400;DIVIDENDO;- ;1000;CRPG6
37;30/04/1999;0,4100;DIVIDENDO;- ;1000;CRPG6
38;30/04/1996;0,3800;DIVIDENDO;- ;1000;CRPG6
39;;;;;;CRPG6
40;2023;5,248;;;;CRPG6
41;2022;4,755;;;;CRPG6
42;2021;5,759;;;;CRPG6
43;2020;0,139;;;;CRPG6
44;2019;0,764;;;;CRPG6
45;2018;4,746;;;;CRPG6
46;2017;0,310;;;;CRPG6
47;2014;0,004;;;;CRPG6
48;2013;0,013;;;;CRPG6
49;2012;0,004;;;;CRPG6
50;2010;0,001;;;;CRPG6
