;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;0.00%;4.54%;0.00%;-4.35%;0.00%;0.00%;-13.64%;15.47%;-8.84%;-9.09%
2007;0.00%;0.00%;25.00%;3.92%;-6.85%;-0.83%;4.17%;4.00%;-4.69%;-3.31%;-24.87%;11.11%;0.00%
2008;-0.00%;13.00%;-2.12%;-2.35%;15.74%;4.08%;-8.53%;-15.97%;-0.00%;-5.00%;-18.42%;-11.10%;-31.10%
2009;-7.11%;-1.56%;-7.62%;11.68%;22.92%;-0.50%;4.40%;7.83%;-2.23%;22.29%;-2.90%;1.06%;52.39%
2010;-0.57%;-11.40%;-4.86%;4.43%;-2.18%;-3.89%;6.94%;6.06%;0.51%;1.62%;7.39%;2.33%;4.76%
2011;-7.36%;9.03%;-5.04%;-2.84%;4.29%;-4.58%;-0.98%;-0.99%;-5.50%;-1.69%;-5.27%;9.77%;-12.18%
2012;5.59%;-1.47%;-20.40%;-5.50%;-2.25%;0.81%;17.32%;-2.75%;13.06%;-3.75%;3.68%;4.28%;3.52%
2013;0.70%;-0.70%;-0.00%;0.30%;7.48%;2.69%;-6.78%;-8.91%;3.94%;3.38%;-1.49%;-5.03%;-5.50%
2014;-16.40%;1.27%;9.75%;1.94%;16.09%;-7.60%;1.15%;-0.21%;-6.50%;-23.51%;7.50%;22.01%;-3.81%
2015;-6.60%;6.01%;-1.44%;5.75%;6.61%;11.50%;0.45%;-6.43%;6.97%;-4.55%;-1.50%;4.65%;21.34%
2016;-13.87%;17.37%;1.35%;6.19%;-1.08%;0.84%;6.35%;-5.18%;-4.89%;-9.76%;-3.57%;10.61%;0.18%
2017;7.69%;0.84%;-0.17%;6.76%;-3.83%;-0.81%;-2.87%;3.54%;7.99%;-3.92%;-5.34%;3.90%;13.30%
2018;7.03%;2.24%;-5.11%;2.46%;1.20%;0.52%;3.47%;3.07%;-5.26%;3.73%;11.48%;-1.39%;24.68%
2019;3.01%;-1.43%;-1.89%;-0.32%;1.42%;5.60%;0.54%;1.14%;5.45%;-4.78%;-0.59%;12.88%;21.84%
2020;2.37%;-4.98%;-6.22%;18.16%;-2.93%;5.33%;0.33%;-1.52%;4.78%;0.69%;24.58%;-8.16%;31.44%
2021;3.12%;-14.62%;3.23%;51.63%;-5.81%;-7.55%;-3.70%;-3.43%;9.14%;-17.04%;-6.81%;22.30%;15.16%
2022;-2.95%;17.57%;-3.01%;6.69%;-5.68%;-23.96%;-1.60%;19.38%;5.45%;-0.46%;-9.91%;10.64%;4.06%
2023;-0.53%;-12.95%;-7.09%;0.25%;-5.79%;7.69%;5.71%;-8.18%;15.01%;0.00%;0.00%;0.00%;-8.68%
