;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-3.80%;-6.58%;29.58%;3.26%;-3.16%;25.00%;21.74%;1.79%;9.47%;21.80%;1.32%;22.08%;197.46%
2001;10.64%;-5.77%;-0.00%;6.12%;-1.92%;1.18%;-5.04%;-7.55%;-20.53%;8.34%;3.84%;5.68%;-8.94%
2002;-6.54%;-0.00%;-0.00%;2.00%;-0.98%;-6.93%;0.53%;3.17%;-1.54%;22.14%;2.88%;-0.93%;11.68%
2003;-6.07%;-3.78%;9.95%;6.32%;2.97%;-3.84%;0.00%;12.00%;7.14%;-8.33%;13.45%;1.76%;32.84%
2004;2.20%;10.94%;29.86%;10.16%;11.07%;4.90%;-4.17%;3.57%;2.44%;12.70%;-1.31%;0.81%;115.43%
2005;-4.97%;0.53%;-6.29%;-47.94%;1.33%;12.57%;-1.00%;2.19%;10.38%;-5.22%;16.38%;1.76%;-33.38%
2006;2.59%;1.10%;4.87%;5.13%;-2.10%;-4.98%;-1.88%;7.65%;3.90%;-3.53%;6.91%;4.14%;25.40%
2007;3.34%;0.57%;9.59%;9.40%;10.64%;5.77%;-4.00%;2.27%;-2.96%;8.40%;-8.80%;-3.17%;32.97%
2008;-8.00%;11.30%;-8.99%;-4.43%;-5.50%;-8.10%;-12.73%;6.02%;4.62%;-12.91%;1.06%;5.02%;-30.79%
2009;-4.68%;4.34%;10.49%;7.09%;9.24%;-2.04%;1.82%;12.39%;5.65%;6.01%;6.63%;5.24%;81.12%
2010;0.00%;-0.58%;-6.75%;6.59%;0.12%;5.91%;4.63%;2.31%;4.52%;11.69%;2.99%;9.19%;47.25%
2011;-12.51%;-1.37%;5.11%;8.71%;-2.47%;4.57%;-11.21%;20.37%;1.08%;2.19%;6.99%;10.08%;30.75%
2012;-4.76%;11.77%;9.77%;7.11%;-7.15%;1.16%;1.80%;-0.82%;-0.02%;7.99%;13.76%;8.90%;58.75%
2013;7.56%;-2.31%;-6.15%;-0.15%;0.31%;1.01%;3.75%;-2.90%;2.20%;-1.45%;5.21%;-1.37%;5.06%
2014;-6.55%;4.91%;0.41%;-3.37%;-2.82%;-0.63%;0.41%;4.47%;-2.02%;3.71%;2.20%;-2.80%;-2.74%
2015;16.20%;3.50%;1.43%;2.54%;-2.22%;3.04%;2.53%;-1.95%;2.51%;-1.70%;-2.36%;-3.43%;20.39%
2016;4.54%;-4.80%;6.58%;3.14%;-1.44%;-0.31%;-0.65%;2.07%;3.28%;-4.99%;-8.14%;-3.07%;-4.77%
2017;5.30%;3.72%;2.24%;0.11%;2.46%;-1.27%;4.59%;3.71%;5.94%;-0.67%;-1.63%;5.06%;33.41%
2018;3.15%;0.55%;9.41%;-3.07%;-15.60%;-7.90%;7.95%;-2.89%;-2.71%;-10.91%;3.55%;-7.23%;-25.37%
2019;13.85%;-1.60%;-2.32%;9.74%;-4.98%;1.94%;12.52%;-7.00%;2.83%;-9.71%;3.86%;6.15%;24.58%
2020;-4.39%;-18.54%;-18.02%;-4.87%;10.05%;13.30%;-1.70%;-11.44%;1.87%;-2.87%;14.78%;14.91%;-13.96%
2021;-2.99%;-7.21%;9.06%;-2.29%;20.15%;-4.90%;-2.52%;2.76%;-10.53%;11.05%;-5.47%;-0.24%;2.86%
2022;-2.92%;1.54%;1.32%;-5.71%;-2.27%;-5.57%;11.42%;2.28%;1.77%;2.96%;-0.50%;-3.99%;-0.88%
2023;-5.92%;-1.98%;7.02%;-1.19%;1.77%;6.94%;-3.57%;-6.86%;-5.27%;-1.91%;6.45%;5.53%;-0.50%
2024;-4.73%;-3.82%;-0.72%;-2.72%;-4.86%;-1.30%;1.49%;11.05%;1.71%;-3.36%;0.71%;-2.69%;-9.78%
2025;-5.45%;10.09%;11.52%;7.93%;-2.84%;-5.06%;-6.46%;-0.80%;0.00%;0.00%;0.00%;0.00%;7.23%
