;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;2.50%;0.00%;0.00%;0.00%;-14.63%;14.29%;-2.50%;0.00%;0.00%;0.00%;0.00%;-2.50%
2001;0.00%;0.00%;-23.08%;26.67%;0.00%;-7.89%;-11.43%;-12.90%;11.11%;0.00%;0.00%;3.33%;-20.51%
2002;0.00%;0.00%;-51.61%;-6.67%;0.00%;0.00%;0.00%;-14.29%;0.00%;0.00%;-8.33%;0.00%;-64.52%
2003;-18.18%;0.00%;0.00%;0.00%;-11.11%;0.00%;37.50%;18.18%;30.77%;0.00%;-11.76%;-0.00%;36.36%
2004;6.67%;-6.25%;6.67%;-6.25%;0.00%;6.67%;0.00%;18.75%;-15.79%;6.25%;0.00%;-5.88%;6.67%
2005;0.00%;0.00%;18.75%;-5.26%;-27.78%;7.69%;-7.14%;-7.69%;0.00%;8.33%;7.69%;-21.43%;-31.25%
2006;27.27%;-14.29%;25.00%;-20.00%;8.33%;0.00%;7.69%;-7.14%;0.00%;0.00%;7.69%;21.43%;54.55%
2007;88.24%;3.12%;6.06%;14.29%;10.00%;-6.82%;-7.32%;-21.05%;-3.33%;0.00%;-13.79%;8.00%;58.82%
2008;-7.41%;20.00%;-16.67%;-0.00%;28.00%;31.25%;-12.38%;-5.73%;15.28%;-3.73%;-11.69%;8.82%;37.04%
2009;0.00%;0.00%;0.00%;2.70%;-8.42%;-8.10%;-3.06%;11.29%;8.70%;0.00%;-6.67%;14.00%;7.84%
2010;0.00%;50.35%;-14.13%;-16.00%;-4.76%;-0.00%;0.00%;16.22%;4.35%;0.00%;-26.67%;17.90%;8.29%
2011;-4.82%;-26.46%;-7.06%;3.77%;-0.07%;0.00%;-11.08%;14.42%;2.19%;-1.85%;24.52%;6.03%;-9.10%
2012;-0.09%;-15.07%;0.00%;0.00%;0.67%;0.00%;0.00%;-22.92%;-11.11%;0.00%;-5.00%;0.00%;-44.39%
2013;0.63%;15.06%;8.89%;-18.55%;7.69%;-9.05%;0.00%;60.78%;0.00%;0.00%;-0.03%;-0.14%;61.45%
2014;0.00%;-2.30%;-8.62%;-1.99%;1.30%;0.00%;-1.61%;6.90%;2.78%;-5.88%;0.04%;2.08%;-7.90%
2015;0.00%;12.24%;5.42%;25.20%;-10.00%;1.85%;1.82%;1.15%;-0.07%;-2.46%;4.63%;-2.65%;38.85%
2016;0.00%;-1.82%;-11.11%;-3.30%;-7.83%;-0.99%;19.10%;6.51%;0.00%;-7.65%;-0.12%;6.09%;-4.40%
2017;-5.62%;17.87%;9.50%;-3.05%;-9.13%;4.85%;-0.73%;12.30%;-1.69%;29.28%;-1.31%;0.00%;57.31%
2018;0.81%;8.55%;2.69%;-5.94%;2.29%;-2.78%;-3.44%;-3.19%;-2.16%;8.79%;-1.32%;4.05%;7.40%
2019;4.05%;13.87%;-6.67%;1.72%;15.57%;-1.05%;70.21%;0.14%;-1.05%;2.36%;32.91%;-9.53%;167.00%
2020;2.11%;8.23%;-21.31%;-3.94%;0.87%;4.69%;-4.68%;8.87%;-18.63%;-8.94%;12.50%;8.42%;-17.28%
2021;-5.13%;-4.99%;3.65%;2.57%;-0.49%;-3.72%;2.99%;1.43%;2.73%;2.21%;-4.96%;7.30%;2.69%
2022;-4.59%;-0.62%;4.90%;-0.73%;4.65%;-6.56%;0.09%;26.46%;-10.18%;6.00%;-4.40%;-1.32%;9.77%
2023;0.67%;5.93%;1.28%;-0.43%;1.48%;8.14%;6.51%;2.21%;4.79%;-1.81%;5.32%;12.89%;57.16%
2024;9.59%;-2.08%;-6.72%;-2.35%;12.02%;-0.43%;-18.97%;15.75%;-0.28%;-5.55%;-3.84%;5.55%;-2.24%
2025;-3.43%;5.56%;-0.55%;0.55%;0.50%;-7.45%;6.98%;-2.90%;0.00%;0.00%;0.00%;0.00%;-1.51%
