;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;33.33%;0.00%;10.00%;0.00%;13.64%;0.00%;2.40%;5.47%;0.00%;0.00%;1.85%;83.33%
2001;9.09%;3.33%;0.00%;0.00%;0.00%;3.23%;0.00%;-6.25%;0.00%;6.67%;12.19%;3.06%;34.55%
2002;0.00%;2.70%;2.63%;2.56%;-2.50%;2.56%;0.00%;1.25%;-1.23%;1.25%;3.70%;-4.76%;8.11%
2003;-3.50%;0.00%;3.89%;-2.74%;0.00%;-2.56%;-2.63%;2.97%;4.99%;-5.00%;-1.32%;20.27%;12.75%
2004;10.86%;-2.00%;5.10%;-4.85%;0.00%;4.29%;7.63%;9.09%;0.00%;0.00%;0.00%;0.00%;33.04%
2005;5.00%;-4.44%;-1.99%;-6.78%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-8.33%
2006;7.27%;0.00%;0.00%;-1.69%;8.62%;-7.14%;11.28%;100.00%;10.60%;3.33%;26.34%;3.19%;252.73%
2007;13.40%;5.82%;2.23%;-0.84%;1.69%;6.17%;16.01%;-6.63%;-0.00%;5.07%;-2.07%;-2.82%;42.27%
2008;-0.87%;-9.36%;1.45%;3.18%;0.15%;1.54%;-2.27%;-10.23%;-6.74%;-41.67%;10.48%;-14.37%;-56.81%
2009;4.03%;-4.84%;12.54%;35.54%;1.78%;-5.46%;15.01%;-3.61%;14.58%;-7.45%;6.09%;10.56%;100.34%
2010;8.88%;3.69%;-2.23%;10.02%;0.69%;-2.05%;10.49%;1.90%;14.29%;21.52%;8.23%;-0.17%;102.35%
2011;-3.15%;-7.18%;12.15%;11.33%;2.51%;-2.88%;-18.52%;6.18%;-3.25%;14.16%;2.33%;-2.42%;6.62%
2012;-1.40%;14.17%;7.03%;10.82%;-2.33%;-1.19%;3.61%;15.12%;0.00%;2.83%;7.56%;8.22%;84.01%
2013;-0.17%;2.62%;7.83%;-3.74%;11.11%;-10.71%;-1.76%;1.79%;1.92%;-12.09%;-2.32%;-10.42%;-17.30%
2014;1.02%;-7.07%;-5.43%;-8.05%;6.00%;1.42%;-6.98%;2.00%;-2.45%;6.53%;-1.42%;-18.90%;-30.82%
2015;-21.53%;-16.17%;-12.56%;19.49%;2.15%;-15.97%;-3.50%;-4.15%;-15.68%;19.23%;18.28%;-22.73%;-49.85%
2016;8.24%;2.72%;17.99%;-12.56%;-3.59%;9.57%;16.99%;11.62%;-1.49%;-6.04%;-12.05%;-1.83%;26.47%
2017;2.79%;3.17%;-1.75%;-6.25%;6.67%;-3.57%;18.06%;15.69%;17.97%;-5.46%;-12.46%;11.81%;49.77%
2018;2.17%;0.61%;-4.83%;3.17%;-14.46%;-10.07%;12.00%;-4.64%;-4.49%;18.04%;2.99%;5.16%;1.24%
2019;-0.31%;3.69%;5.93%;-16.53%;4.03%;5.48%;7.03%;-2.29%;-9.65%;10.03%;-2.06%;33.33%;36.20%
2020;-2.70%;0.46%;-46.54%;20.69%;-9.29%;9.06%;-0.36%;-2.17%;-5.56%;-6.27%;8.79%;4.62%;-38.74%
2021;-0.37%;-10.70%;4.55%;-1.19%;2.40%;22.27%;-10.54%;-11.43%;2.02%;-7.91%;0.43%;6.84%;-8.09%
2022;15.20%;-17.01%;-2.51%;-0.86%;6.06%;-13.06%;0.47%;4.67%;8.04%;-0.41%;-12.86%;14.29%;-4.00%
2023;7.08%;-1.56%;-2.77%;13.41%;30.11%;17.91%;-3.74%;18.45%;-5.74%;-10.87%;16.59%;17.15%;133.33%
2024;10.71%;-7.26%;-3.13%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.54%
