;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-100.00%;-6.19%;0.00%;-31.66%;-3.47%;19.60%;-6.02%;22.06%;-14.87%;-10.96%;23.46%;-1.56%;-100.00%
2001;-8.54%;3.46%;6.69%;6.27%;-2.95%;-9.12%;-13.38%;7.72%;-17.56%;-4.35%;20.00%;-7.20%;-22.47%
2002;5.71%;7.72%;25.09%;-28.37%;-20.00%;0.00%;0.00%;0.00%;-5.00%;5.26%;-2.50%;-3.59%;-23.27%
2003;25.00%;0.00%;-0.43%;-1.71%;2.17%;0.00%;-8.51%;20.47%;54.05%;60.15%;1.56%;-6.16%;223.94%
2004;25.45%;0.00%;-15.05%;-3.08%;0.00%;3.18%;30.66%;17.69%;25.05%;0.00%;24.36%;57.54%;301.48%
2005;-4.91%;-3.40%;22.22%;2.00%;0.00%;0.00%;-17.14%;-4.22%;-0.99%;4.55%;-4.35%;18.00%;6.18%
2006;30.97%;-8.82%;-3.29%;-3.27%;0.00%;-6.90%;11.11%;3.00%;-9.06%;-3.91%;0.00%;14.81%;19.41%
2007;6.45%;45.39%;-5.38%;5.73%;10.37%;13.25%;10.03%;-0.06%;6.09%;5.71%;0.00%;16.22%;177.42%
2008;-2.33%;-11.90%;4.86%;-7.91%;-7.89%;-7.32%;13.11%;-19.48%;-21.56%;-41.40%;-24.04%;-9.79%;-79.65%
2009;10.86%;12.37%;-15.05%;21.81%;23.85%;2.15%;27.68%;5.38%;23.18%;-4.06%;11.24%;-0.91%;185.83%
2010;19.15%;-7.38%;0.54%;15.68%;-1.62%;8.30%;13.98%;0.56%;8.16%;16.75%;1.70%;-4.25%;92.72%
2011;-16.60%;2.29%;4.82%;3.43%;4.08%;-8.19%;-5.49%;-8.10%;2.81%;27.71%;-8.19%;13.23%;4.77%
2012;16.83%;9.49%;11.42%;-8.11%;-24.10%;-6.77%;-5.56%;29.86%;-7.32%;-6.39%;3.25%;6.38%;8.32%
2013;-4.57%;-0.34%;2.08%;-9.04%;7.45%;-7.13%;4.15%;11.31%;-1.93%;-0.29%;-4.06%;-0.23%;-4.39%
2014;-7.07%;-3.29%;-4.26%;-10.36%;-3.32%;1.18%;-15.61%;7.45%;-6.76%;2.28%;-17.35%;-13.48%;-53.35%
2015;-8.36%;8.23%;-16.94%;9.45%;8.91%;5.18%;-3.17%;22.87%;1.07%;5.61%;-9.06%;-15.46%;0.82%
2016;-13.09%;-11.69%;34.22%;14.84%;-0.69%;-5.19%;26.28%;5.20%;-3.79%;-7.48%;-18.40%;-11.80%;-5.20%
2017;13.37%;9.01%;17.73%;0.24%;-11.73%;12.81%;1.44%;19.67%;6.39%;4.19%;-4.96%;8.08%;100.74%
2018;3.48%;-7.18%;18.47%;7.37%;-15.34%;-12.11%;10.23%;-2.39%;-15.11%;1.47%;25.34%;-1.98%;3.52%
2019;-6.13%;-2.82%;-1.24%;-7.32%;-0.50%;12.79%;-2.15%;-10.67%;-1.64%;-9.07%;10.95%;20.83%;-1.81%
2020;-7.10%;-10.50%;-43.31%;15.34%;8.65%;-2.10%;-4.96%;-10.51%;19.13%;-3.07%;16.49%;0.19%;-33.70%
2021;-9.74%;-10.01%;-4.45%;13.13%;21.82%;-3.32%;-9.67%;7.46%;13.37%;-4.88%;-13.95%;6.30%;-0.97%
2022;-1.82%;-13.34%;-1.61%;3.74%;11.78%;5.44%;-0.25%;-13.21%;-6.62%;11.97%;-7.17%;-10.83%;-23.32%
2023;-2.63%;-1.66%;6.48%;-5.42%;13.66%;-3.18%;10.89%;0.29%;-1.37%;-17.66%;5.94%;7.87%;9.52%
2024;-3.65%;1.13%;15.21%;-15.00%;-12.85%;9.70%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-8.77%
