;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2013;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-1.61%;-1.61%
2014;-6.86%;0.42%;6.68%;8.00%;-12.11%;-6.08%;7.22%;11.04%;-2.44%;-4.42%;3.96%;0.65%;3.33%
2015;-18.58%;13.23%;-0.98%;25.85%;12.46%;-3.59%;-0.53%;-11.28%;-16.82%;5.80%;-5.48%;-1.39%;-9.84%
2016;-7.41%;5.52%;26.91%;17.51%;12.63%;6.96%;-5.64%;3.94%;7.13%;1.87%;-2.90%;0.26%;82.92%
2017;9.70%;9.73%;1.30%;7.13%;-2.63%;7.97%;10.06%;7.15%;7.20%;5.49%;4.10%;8.45%;106.78%
2018;13.67%;1.83%;8.03%;-4.26%;-12.05%;-11.37%;-2.43%;-3.51%;1.79%;30.69%;9.28%;-0.44%;27.13%
2019;4.61%;-8.75%;-6.25%;3.73%;-9.07%;-3.53%;2.15%;4.32%;5.24%;-8.27%;-21.65%;10.06%;-27.76%
2020;-16.67%;-33.67%;-56.86%;24.32%;4.35%;25.97%;21.86%;-12.02%;-11.86%;-23.87%;48.45%;12.89%;-53.01%
2021;-7.48%;-13.18%;19.30%;21.55%;3.84%;11.37%;-19.55%;-4.53%;1.08%;-25.79%;-14.72%;-1.47%;-34.79%
2022;7.75%;-13.21%;32.99%;-20.55%;-17.65%;-36.08%;-0.14%;9.47%;-17.30%;13.63%;-29.85%;-10.74%;-66.54%
2023;0.22%;-32.67%;2.64%;-12.54%;24.26%;3.85%;-15.10%;-2.68%;0.00%;0.00%;0.00%;0.00%;-35.41%
