;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-7.16%;11.19%;2.36%;5.66%
2010;-5.77%;-5.02%;2.76%;-8.60%;-3.98%;-3.94%;26.17%;-4.04%;2.82%;5.79%;-8.17%;3.44%;-3.01%
2011;-14.28%;3.93%;-1.12%;-8.12%;-1.38%;3.44%;-22.30%;7.67%;-10.39%;16.62%;-13.06%;9.11%;-31.52%
2012;8.29%;13.89%;-8.45%;-7.50%;4.89%;-4.57%;0.71%;-0.06%;-4.13%;-5.87%;3.94%;4.48%;3.12%
2013;-2.14%;-1.84%;1.60%;1.19%;4.69%;-11.43%;1.19%;0.22%;10.48%;3.28%;-3.43%;-7.99%;-5.85%
2014;-17.40%;1.69%;10.03%;18.54%;1.07%;1.14%;0.79%;1.51%;2.72%;-15.67%;8.69%;-8.48%;-1.26%
2015;-5.04%;13.92%;-1.11%;15.40%;-2.17%;6.54%;-5.00%;-9.53%;-7.15%;9.67%;7.01%;8.38%;30.60%
2016;-14.19%;14.56%;13.51%;9.37%;-6.36%;4.60%;12.97%;11.29%;-3.00%;19.55%;7.07%;4.87%;95.67%
2017;10.06%;9.74%;-19.53%;-0.83%;-6.74%;-1.73%;2.04%;10.50%;-1.43%;4.01%;1.01%;10.31%;13.78%
2018;17.14%;2.59%;8.54%;-4.11%;-11.36%;-13.26%;25.20%;-5.15%;3.21%;18.68%;1.23%;0.47%;42.26%
2019;15.21%;-6.01%;-3.25%;3.61%;1.53%;-0.53%;-5.18%;-0.79%;6.94%;4.41%;-6.28%;11.54%;20.36%
2020;-11.43%;-7.01%;-30.54%;0.00%;-5.76%;11.28%;7.10%;-4.14%;-2.10%;13.91%;23.97%;15.43%;-1.70%
2021;-12.28%;-4.35%;5.26%;-2.45%;9.02%;-1.72%;-0.10%;6.15%;-15.67%;1.30%;-1.98%;-8.50%;-24.99%
2022;10.06%;-5.04%;18.27%;-11.26%;5.57%;-14.05%;-1.80%;5.40%;3.30%;-0.42%;-7.72%;2.62%;0.35%
2023;4.12%;-1.80%;-5.57%;1.80%;6.44%;7.10%;-5.47%;-5.08%;-3.91%;4.92%;15.16%;4.19%;21.62%
2024;-10.10%;-0.17%;-0.28%;2.85%;-3.98%;-1.05%;5.80%;9.60%;-9.59%;-2.84%;-8.35%;-4.45%;-21.99%
2025;10.74%;-2.97%;6.07%;12.14%;0.71%;-0.13%;-9.26%;7.60%;0.00%;0.00%;0.00%;0.00%;25.54%
