;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-2.50%;7.56%;5.48%;-14.12%;4.47%;-5.54%;-13.33%;0.00%;-29.23%;-34.78%;-14.67%;-2.34%;-68.75%
2009;19.60%;-1.67%;28.91%;2.37%;-21.39%;0.00%;0.00%;67.21%;0.00%;0.00%;0.00%;0.00%;104.00%
2010;0.00%;53.92%;13.38%;-10.11%;-12.63%;-5.58%;5.15%;-13.54%;-9.17%;-13.94%;2.35%;-2.08%;-7.84%
2011;-2.13%;-8.70%;47.62%;72.58%;20.56%;-11.63%;-2.19%;-19.10%;-6.87%;6.55%;-19.55%;1.81%;55.96%
2012;-3.14%;10.99%;1.52%;26.25%;-17.13%;-5.38%;-11.49%;16.26%;1.23%;0.00%;6.06%;-7.43%;10.50%
2013;1.60%;-2.67%;9.24%;2.86%;-4.33%;4.41%;15.80%;-4.80%;6.96%;6.42%;4.52%;34.01%;95.06%
2014;-6.65%;1.69%;-6.67%;-12.14%;-8.21%;0.00%;0.00%;0.00%;0.00%;0.00%;10.72%;-8.00%;-27.22%
2015;-3.48%;-9.91%;-14.00%;16.28%;-9.90%;-13.43%;0.00%;-3.33%;-19.89%;0.00%;1.16%;-8.18%;-51.22%
2016;-9.45%;0.59%;0.00%;27.20%;-22.00%;9.66%;5.94%;-3.90%;-0.88%;0.18%;5.16%;24.70%;31.37%
2017;0.00%;21.57%;4.80%;1.17%;-5.79%;-16.09%;0.00%;-0.13%;0.27%;22.34%;0.00%;-11.96%;9.91%
2018;0.00%;0.00%;1.36%;46.04%;-16.60%;0.00%;-4.80%;15.55%;0.00%;62.27%;-32.83%;-28.02%;6.54%
2019;19.35%;-7.77%;-1.89%;0.00%;-3.43%;5.56%;17.89%;6.25%;-3.11%;-8.07%;17.92%;0.00%;44.84%
2020;-0.08%;-11.93%;-18.18%;0.11%;-0.11%;6.67%;97.92%;52.63%;-17.24%;-11.88%;5.91%;11.61%;100.00%
2021;18.40%;1.35%;-21.13%;22.57%;7.66%;99.23%;-1.25%;-0.68%;-6.57%;-7.44%;-6.16%;1.01%;100.00%
2022;-10.00%;13.31%;0.02%;-16.57%;-5.99%;-5.00%;-19.45%;3.01%;4.60%;-2.94%;-5.94%;-3.69%;-42.00%
2023;13.45%;-15.81%;1.08%;-3.57%;18.48%;21.91%;24.36%;8.27%;7.60%;-7.96%;0.00%;-3.08%;73.79%
2024;-29.37%;3.96%;15.91%;-0.12%;-12.02%;-3.98%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-28.17%
