;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-7.22%;-4.56%;-7.61%;0.00%;5.88%;-8.89%;12.07%;-2.07%;-13.33%;-15.77%;-5.63%;-0.00%;-40.33%
2009;-3.23%;4.17%;-3.84%;43.09%;10.70%;0.00%;0.00%;9.24%;0.00%;4.00%;0.00%;0.00%;74.45%
2010;0.00%;0.96%;0.09%;-3.38%;-14.50%;5.85%;-4.97%;11.63%;4.95%;-1.02%;-3.09%;-3.19%;-8.66%
2011;-2.20%;2.81%;4.06%;-1.07%;4.86%;18.04%;-5.68%;12.45%;-3.80%;-7.89%;5.71%;7.21%;36.48%
2012;-10.92%;1.42%;0.96%;-0.47%;0.94%;2.80%;-9.09%;8.02%;4.76%;15.91%;-6.67%;9.24%;14.53%
2013;-0.87%;7.29%;-15.47%;2.68%;3.62%;0.85%;5.49%;-7.13%;-21.74%;26.67%;-7.89%;7.14%;-7.55%
2014;-8.89%;-4.11%;3.72%;2.05%;-4.02%;4.71%;6.00%;20.46%;0.40%;-4.00%;-10.83%;4.67%;6.76%
2015;7.14%;8.33%;-8.46%;9.24%;14.32%;-4.05%;16.52%;-13.33%;9.62%;1.30%;-3.13%;3.58%;43.26%
2016;-8.30%;8.68%;-4.35%;5.56%;1.75%;0.34%;37.46%;0.59%;1.00%;2.72%;-6.02%;-5.38%;31.04%
2017;8.40%;7.94%;-4.93%;0.49%;-1.23%;6.97%;2.79%;0.59%;2.51%;-3.33%;-10.11%;13.55%;23.50%
2018;1.35%;32.44%;5.12%;-6.33%;-11.61%;0.39%;-7.42%;6.70%;-0.60%;18.71%;18.64%;4.57%;69.62%
2019;-5.60%;-4.05%;-4.16%;15.97%;7.23%;3.11%;10.69%;-3.50%;13.74%;-5.42%;-5.95%;18.85%;42.99%
2020;4.43%;-4.16%;-35.05%;29.27%;3.66%;-0.68%;2.98%;-13.09%;-6.44%;-1.52%;12.31%;5.85%;-15.19%
2021;-5.88%;-14.38%;10.11%;-3.82%;2.13%;1.53%;-5.75%;5.56%;-1.68%;-8.40%;12.91%;5.65%;-5.41%
2022;2.63%;-4.99%;16.31%;-1.83%;-6.58%;-10.37%;9.20%;1.81%;-0.55%;16.02%;-12.74%;1.64%;6.06%
2023;-2.55%;-8.82%;7.35%;3.90%;10.97%;11.64%;-2.24%;-9.50%;1.03%;-2.55%;12.96%;3.36%;24.87%
2024;-4.01%;1.31%;-3.54%;-6.85%;2.23%;0.39%;-2.30%;9.16%;-3.56%;-3.95%;-5.04%;-7.12%;-21.87%
2025;4.81%;2.76%;4.57%;18.73%;5.46%;2.25%;-3.74%;4.34%;0.00%;0.00%;0.00%;0.00%;44.82%
