;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-99.89%;-6.67%;-3.57%;0.00%;0.00%;29.63%;17.14%;0.00%;21.95%;10.00%;0.00%;0.00%;-99.80%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;-9.09%;0.00%;0.00%;-60.00%;85.00%;48.65%;0.00%;-0.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;16.36%;7.81%;0.00%;0.00%;0.00%;13.04%;53.85%;118.18%
2003;0.00%;-16.67%;0.00%;15.00%;8.70%;16.00%;6.90%;12.90%;-4.57%;19.76%;5.00%;23.81%;116.67%
2004;11.15%;5.54%;4.92%;9.38%;4.29%;15.07%;11.90%;20.21%;4.42%;0.00%;0.00%;16.95%;165.38%
2005;1.45%;1.43%;-0.70%;-8.09%;-7.41%;0.00%;0.00%;-1.67%;0.85%;3.36%;3.25%;13.39%;4.35%
2006;13.89%;3.66%;-0.71%;-5.21%;-15.75%;-10.98%;6.83%;1.40%;2.46%;-0.15%;16.99%;2.83%;11.11%
2007;17.50%;17.02%;9.09%;8.25%;0.08%;15.38%;11.87%;-4.65%;-3.12%;6.45%;3.03%;-8.24%;95.00%
2008;5.71%;5.94%;-19.86%;-7.86%;19.30%;-2.94%;-12.35%;7.78%;-20.79%;-36.97%;-5.25%;-10.77%;-61.81%
2009;-9.48%;-4.76%;-10.00%;53.97%;14.18%;3.40%;26.67%;11.23%;-0.45%;8.14%;13.44%;-1.60%;138.78%
2010;4.20%;-1.17%;-1.78%;-0.59%;-2.75%;-0.69%;16.79%;0.62%;5.10%;1.07%;4.71%;-12.84%;10.61%
2011;-2.63%;-1.62%;3.30%;3.72%;3.49%;-2.87%;-8.47%;-5.35%;3.65%;0.11%;-8.06%;-7.41%;-21.05%
2012;6.80%;10.74%;2.70%;9.39%;-6.33%;-5.78%;-3.82%;2.65%;15.94%;-9.00%;2.00%;6.43%;32.59%
2013;-0.61%;1.44%;1.22%;11.33%;-5.41%;-19.14%;7.66%;2.74%;-7.56%;7.95%;0.11%;5.44%;1.23%
2014;-19.11%;-3.37%;-11.77%;-2.86%;2.45%;-1.66%;5.06%;3.39%;-6.90%;7.41%;-13.97%;-28.17%;-54.70%
2015;-0.57%;-2.29%;-16.67%;19.30%;-9.41%;-22.08%;2.08%;-2.04%;-0.00%;-14.58%;2.44%;-9.52%;-46.02%
2016;-15.79%;-1.25%;22.78%;13.92%;1.81%;1.33%;40.35%;-0.94%;2.52%;0.00%;-24.62%;1.63%;31.05%
2017;6.43%;27.55%;-5.62%;-0.63%;1.26%;7.17%;5.23%;35.08%;14.52%;0.00%;-7.14%;0.96%;110.84%
2018;18.10%;11.29%;-1.45%;-5.15%;-22.17%;-12.95%;14.87%;-9.36%;-6.37%;33.33%;5.81%;12.98%;29.33%
2019;11.93%;0.79%;-3.39%;-5.41%;1.29%;11.00%;4.96%;-3.75%;-4.65%;18.73%;-0.22%;24.16%;64.21%
2020;-0.45%;-11.71%;-49.18%;58.63%;-6.71%;10.85%;16.03%;-6.12%;7.30%;0.52%;14.37%;7.91%;6.27%
2021;-5.98%;-4.45%;1.81%;5.33%;11.54%;2.55%;0.85%;1.92%;1.74%;-8.90%;4.07%;-1.88%;7.18%
2022;-3.03%;-10.77%;-8.94%;-1.04%;-5.41%;-9.65%;10.76%;-2.64%;4.37%;0.00%;-4.64%;-1.79%;-29.77%
2023;-1.63%;-0.00%;-10.05%;9.19%;19.04%;8.81%;-1.30%;-2.53%;-3.12%;2.36%;4.19%;20.72%;50.19%
2024;-3.83%;-7.63%;1.13%;-15.31%;-10.19%;14.15%;-3.10%;-1.54%;-1.01%;6.33%;-5.43%;-7.54%;-31.50%
2025;-2.68%;3.75%;-3.13%;1.99%;-1.64%;4.86%;-17.48%;-7.78%;0.00%;0.00%;0.00%;0.00%;-21.70%
