;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;1.01%;0.00%;-18.00%;0.00%;0.00%;0.00%;-36.59%;21.15%;-7.94%;0.00%;-12.07%;-3.92%;-50.51%
2001;32.65%;1.54%;10.61%;-16.44%;0.00%;8.20%;1.52%;0.00%;-7.46%;0.00%;14.52%;-1.41%;42.86%
2002;24.29%;-0.00%;-3.45%;-4.76%;0.00%;-23.75%;0.00%;-9.84%;0.00%;12.73%;25.81%;20.51%;34.29%
2003;1.06%;-5.26%;0.00%;-11.11%;2.50%;-2.44%;0.00%;0.00%;23.75%;-2.02%;-2.06%;-2.11%;-1.06%
2004;-4.30%;-3.37%;0.00%;-12.79%;0.00%;-4.00%;6.94%;6.49%;7.32%;0.00%;-2.27%;-1.16%;-8.60%
2005;-11.76%;-5.33%;-1.41%;-14.29%;-0.00%;-11.67%;9.43%;5.17%;22.95%;-6.67%;-14.29%;8.33%;-23.53%
2006;0.00%;13.85%;28.38%;-1.05%;6.38%;-5.00%;9.47%;18.27%;4.88%;45.74%;27.66%;-17.50%;204.62%
2007;0.51%;13.07%;8.44%;12.70%;82.18%;-5.19%;48.42%;-22.13%;11.84%;-7.65%;-32.45%;-3.66%;86.36%
2008;-1.63%;-4.41%;2.02%;3.11%;5.75%;-10.88%;-8.43%;-1.90%;-11.65%;-31.14%;14.36%;22.33%;-28.73%
2009;0.76%;-7.55%;0.41%;27.64%;-2.55%;23.53%;-4.76%;-6.11%;1.18%;5.56%;-8.59%;5.76%;32.70%
2010;1.72%;-1.41%;-1.43%;-1.74%;-2.36%;8.16%;-2.23%;2.86%;-1.39%;-4.23%;5.59%;4.74%;7.74%
2011;1.33%;-2.62%;-0.00%;2.43%;3.68%;-6.09%;-7.84%;-2.64%;5.12%;-0.29%;-0.29%;-2.31%;-9.84%
2012;-1.47%;1.20%;9.47%;-8.11%;-5.29%;2.48%;0.00%;-0.00%;0.61%;-5.42%;1.91%;3.44%;-2.36%
2013;-1.81%;17.85%;2.87%;14.21%;-4.44%;-3.72%;0.97%;-9.09%;15.26%;0.46%;-1.14%;-4.37%;25.68%
2014;-1.68%;-0.98%;-1.98%;0.25%;3.02%;1.71%;-6.95%;3.09%;1.25%;0.74%;-4.41%;1.28%;-5.05%
2015;-4.81%;-5.32%;3.65%;2.98%;0.00%;-8.42%;-14.66%;-1.35%;-3.41%;-3.89%;-4.04%;-9.96%;-40.51%
2016;-12.77%;-0.49%;17.65%;-4.17%;5.65%;6.58%;19.69%;6.45%;2.73%;-3.24%;1.22%;-3.92%;35.74%
2017;2.82%;-2.13%;6.85%;-0.87%;0.29%;0.00%;1.76%;12.97%;0.26%;28.50%;-2.77%;1.63%;56.43%
2018;0.20%;7.80%;0.74%;12.34%;-13.11%;3.77%;3.45%;-1.93%;0.36%;-7.32%;-4.24%;2.62%;2.20%
2019;-6.86%;2.74%;-3.28%;1.91%;3.95%;-2.00%;7.14%;-5.90%;-11.34%;50.00%;7.31%;45.39%;100.98%
2020;-5.37%;-8.45%;-18.92%;-10.00%;1.85%;0.45%;15.84%;-2.99%;-6.58%;1.15%;8.10%;7.23%;-20.39%
2021;-3.06%;-3.92%;3.03%;6.39%;-3.36%;1.61%;8.56%;5.29%;-8.88%;0.94%;-6.74%;-0.25%;-1.96%
2022;-12.12%;-5.41%;-6.92%;-8.89%;-7.98%;-8.09%;-0.00%;22.22%;-7.89%;-1.12%;-5.08%;-0.79%;-37.50%
2023;-4.00%;-1.88%;-6.16%;0.90%;0.90%;3.33%;7.10%;-7.43%;-0.87%;-10.28%;5.61%;6.93%;-7.40%
2024;-2.81%;1.11%;2.42%;-0.21%;0.00%;-2.15%;-0.66%;-0.22%;3.10%;-5.38%;0.00%;0.00%;-4.97%
