;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-11.81%;-1.91%;-2.44%;-5.00%;6.32%;12.77%;13.26%;6.59%;3.27%;-5.63%;-9.48%;7.09%;9.62%
2001;39.34%;-9.45%;-3.66%;1.96%;-5.65%;1.38%;31.49%;16.05%;-11.06%;-11.48%;-10.27%;-4.82%;21.63%
2002;-3.48%;4.26%;0.94%;-1.00%;-6.23%;-23.83%;-12.25%;5.32%;-32.32%;0.28%;-6.60%;17.89%;-50.38%
2003;-10.08%;-15.60%;2.52%;12.13%;3.22%;-8.78%;-3.73%;2.42%;3.15%;13.74%;18.39%;-1.36%;10.97%
2004;-12.64%;-3.82%;0.96%;-2.71%;-3.90%;6.52%;4.63%;4.03%;4.37%;1.80%;18.82%;-2.97%;12.64%
2005;0.00%;16.12%;-6.06%;-1.87%;3.34%;1.29%;-1.64%;3.61%;21.54%;-2.28%;12.79%;-0.27%;52.55%
2006;10.37%;13.64%;-2.03%;1.63%;-11.62%;6.06%;5.14%;4.89%;8.29%;-2.49%;-0.88%;6.44%;43.81%
2007;1.86%;-4.11%;4.29%;7.53%;13.33%;19.90%;6.22%;-9.39%;-4.22%;-5.12%;-3.18%;8.86%;37.21%
2008;-1.86%;0.17%;6.31%;3.15%;-5.66%;6.67%;-2.19%;-7.35%;-3.45%;-33.93%;18.92%;-0.00%;-25.42%
2009;-6.82%;-2.44%;3.00%;15.97%;4.65%;4.00%;3.81%;5.04%;6.14%;1.36%;12.79%;7.56%;68.18%
2010;4.05%;-6.10%;2.90%;-5.11%;-10.76%;8.70%;2.95%;1.28%;-5.04%;4.13%;8.47%;-0.76%;2.70%
2011;2.63%;-2.59%;3.95%;-1.75%;-0.90%;-1.17%;-7.89%;-4.29%;-10.45%;-0.03%;-1.50%;11.78%;-13.11%
2012;-0.09%;5.18%;0.86%;11.43%;-8.97%;8.17%;-5.21%;-9.89%;-15.27%;-12.38%;-1.48%;5.04%;-23.68%
2013;3.10%;-12.24%;9.17%;13.70%;-3.22%;-23.51%;4.96%;-6.78%;10.24%;0.84%;2.24%;-4.29%;-11.51%
2014;-10.31%;-8.40%;18.94%;0.96%;-0.23%;7.06%;4.17%;12.99%;-15.51%;4.79%;-1.39%;3.11%;11.66%
2015;-12.45%;7.80%;-2.30%;-0.26%;-6.11%;10.00%;-0.25%;-9.50%;0.94%;2.04%;-12.69%;-16.67%;-35.74%
2016;-10.00%;7.50%;19.12%;0.81%;-15.28%;27.24%;6.29%;0.33%;-1.03%;11.82%;-11.21%;-9.14%;19.25%
2017;19.13%;12.93%;0.82%;-9.78%;-4.71%;-14.61%;11.58%;7.17%;2.55%;-7.81%;-8.05%;8.35%;12.16%
2018;1.45%;5.48%;0.57%;-0.74%;-12.86%;-3.56%;-1.09%;-2.11%;8.12%;29.34%;21.11%;-5.40%;39.25%
2019;10.94%;-1.63%;-1.29%;18.66%;21.03%;1.67%;2.92%;16.79%;-9.30%;7.50%;21.94%;3.17%;131.88%
2020;13.60%;-0.09%;-25.56%;-8.87%;12.03%;1.41%;9.81%;-8.44%;-4.89%;-5.00%;18.69%;7.41%;1.30%
2021;-11.21%;-7.48%;21.74%;-21.43%;5.27%;-4.15%;3.42%;3.66%;11.93%;-19.22%;3.35%;10.07%;-12.57%
2022;3.76%;-4.09%;11.66%;-4.12%;1.69%;-3.92%;1.57%;1.39%;-5.49%;13.06%;7.13%;-8.52%;12.25%
2023;0.15%;-8.14%;-1.27%;13.94%;-6.61%;23.95%;-0.61%;-0.98%;3.83%;-6.54%;11.83%;7.96%;38.14%
2024;-5.48%;2.34%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-3.27%
