;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-12.80%;12.94%;-24.23%;-2.33%;33.75%;-17.71%;-1.30%;-6.85%;-10.59%;-30.26%;8.49%;-5.22%;-52.71%
2009;10.09%;8.33%;-0.00%;3.77%;0.82%;0.00%;0.00%;32.35%;0.00%;0.00%;0.00%;0.00%;65.14%
2010;0.00%;0.00%;21.94%;-1.41%;-7.58%;-1.00%;15.15%;22.32%;-0.32%;-2.88%;2.78%;7.36%;65.51%
2011;-1.33%;3.38%;21.96%;6.06%;15.90%;5.93%;-8.47%;8.08%;-6.96%;23.73%;2.42%;-1.56%;86.03%
2012;0.24%;23.47%;-5.31%;-4.65%;-8.23%;12.51%;-2.65%;5.41%;-1.91%;-1.42%;0.96%;-7.56%;6.85%
2013;8.67%;5.54%;1.17%;0.04%;-2.68%;-0.90%;-0.53%;-10.39%;9.84%;-0.22%;-5.75%;7.69%;11.01%
2014;-18.98%;7.61%;7.17%;-3.23%;-6.67%;-2.00%;-1.42%;-4.21%;19.46%;-8.98%;-15.30%;0.00%;-28.08%
2015;-17.27%;-5.09%;-28.42%;-4.41%;-5.38%;-2.52%;-23.27%;58.26%;-28.50%;1.10%;22.78%;-4.93%;-49.23%
2016;-0.98%;11.91%;-8.06%;-2.19%;1.26%;-0.00%;16.92%;6.82%;-0.40%;2.17%;3.55%;0.34%;33.23%
2017;19.11%;36.80%;-0.69%;18.76%;3.92%;1.76%;3.66%;19.14%;3.91%;0.06%;4.57%;5.23%;187.14%
2018;8.36%;10.23%;0.65%;-2.56%;-3.05%;0.49%;-2.67%;-9.17%;-1.58%;2.03%;0.42%;3.69%;5.50%
2019;6.48%;-3.62%;0.82%;-1.44%;-1.69%;5.23%;2.90%;4.95%;-3.30%;3.28%;-4.47%;4.05%;13.11%
2020;-1.12%;-0.06%;-28.79%;-11.98%;-3.13%;28.31%;4.19%;-8.27%;-5.16%;-4.60%;-4.02%;13.56%;-27.43%
2021;-6.04%;-11.10%;0.80%;-0.18%;10.41%;2.84%;-5.12%;0.58%;-4.00%;-0.27%;3.56%;4.72%;-5.45%
2022;-1.64%;-0.70%;1.01%;-2.12%;-10.88%;-5.66%;-0.53%;-3.17%;1.15%;-3.51%;0.50%;-4.46%;-26.73%
2023;2.45%;15.16%;-6.30%;0.86%;20.28%;8.24%;1.05%;-2.94%;0.00%;0.00%;0.00%;0.00%;42.38%
