;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-13.27%;26.18%;2.56%;-9.09%;1.25%;39.59%;-12.45%;24.35%;-4.33%;0.16%;-7.78%;-4.88%;31.97%
2001;12.99%;4.95%;-10.45%;14.37%;13.75%;-10.22%;-2.76%;-1.52%;-8.16%;1.12%;-4.66%;2.92%;8.23%
2002;-4.74%;14.40%;7.17%;-5.14%;0.36%;-9.18%;-16.04%;8.54%;-17.18%;19.75%;0.21%;10.00%;0.59%
2003;-1.89%;-7.70%;6.23%;6.71%;7.01%;-4.14%;9.17%;8.24%;0.23%;2.05%;5.95%;18.12%;59.28%
2004;1.07%;6.24%;7.59%;-13.02%;-4.75%;6.47%;-0.00%;5.48%;14.71%;-1.16%;-0.34%;4.26%;26.63%
2005;-0.94%;20.38%;-7.48%;-8.51%;4.29%;8.21%;3.29%;18.68%;8.27%;-11.43%;5.47%;9.84%;55.12%
2006;25.16%;-5.40%;-4.70%;9.46%;-3.10%;-2.08%;3.20%;-4.86%;-4.57%;4.52%;7.59%;6.84%;31.94%
2007;-4.57%;-7.98%;8.13%;-1.04%;1.09%;13.56%;3.79%;-0.02%;13.61%;19.45%;2.20%;24.11%;92.70%
2008;-8.19%;1.35%;-8.22%;12.86%;13.44%;-1.66%;-22.16%;-2.91%;-1.03%;-32.24%;-16.99%;15.75%;-47.64%
2009;10.48%;7.67%;8.20%;5.11%;17.16%;-7.11%;-3.84%;-2.65%;8.85%;-0.86%;8.91%;-5.78%;52.61%
2010;-8.04%;1.26%;2.58%;-6.60%;-7.18%;-9.04%;3.35%;-7.07%;2.74%;-6.09%;-4.13%;11.62%;-25.30%
2011;-1.64%;8.49%;0.06%;-11.04%;-7.13%;-2.16%;-0.95%;-11.73%;-8.93%;10.43%;4.51%;-4.64%;-24.38%
2012;17.00%;-4.50%;-4.98%;-7.86%;-10.69%;-4.55%;6.08%;6.23%;9.39%;-7.73%;-11.16%;2.36%;-13.73%
2013;-6.75%;-20.52%;16.63%;13.55%;-1.15%;-21.98%;3.92%;4.36%;5.67%;15.21%;-6.24%;-12.72%;-18.21%
2014;-13.88%;-5.66%;15.17%;8.68%;-0.45%;4.04%;10.78%;22.73%;-21.88%;-15.07%;-16.86%;-21.26%;-37.81%
2015;-16.16%;17.91%;1.05%;48.75%;-7.02%;5.89%;-17.46%;-8.29%;-19.59%;9.84%;0.32%;-8.93%;-10.64%
2016;-19.14%;6.06%;44.63%;24.84%;-23.29%;13.06%;21.72%;5.21%;2.71%;23.12%;-0.91%;-8.28%;97.67%
2017;-4.43%;-1.42%;-5.08%;-5.21%;-5.15%;-3.08%;4.55%;1.23%;13.17%;10.18%;-8.44%;6.02%;-0.18%
2018;25.96%;8.69%;0.91%;5.44%;-9.75%;-12.48%;12.98%;0.86%;9.74%;25.13%;-6.88%;-9.51%;51.68%
2019;16.34%;1.05%;4.32%;-3.82%;-5.45%;6.34%;-4.10%;-1.10%;6.65%;8.46%;-4.01%;2.56%;28.11%
2020;-5.16%;-10.54%;-47.92%;31.90%;11.74%;7.20%;2.65%;-1.67%;-11.42%;-3.89%;34.47%;12.92%;-8.92%
2021;-5.27%;-18.95%;8.08%;-0.23%;15.37%;13.66%;-9.21%;7.42%;0.82%;-1.71%;8.93%;14.08%;30.38%
2022;14.89%;3.12%;-3.11%;3.05%;9.92%;-8.18%;21.02%;21.58%;-11.00%;0.54%;2.73%;-7.73%;48.98%
2023;5.06%;-2.41%;-7.86%;12.04%;9.52%;19.96%;5.17%;2.68%;9.70%;-0.13%;3.26%;3.40%;75.65%
2024;8.16%;-2.23%;-7.13%;18.71%;-4.21%;1.92%;0.54%;8.57%;-8.55%;-0.53%;9.11%;-0.78%;22.35%
2025;5.68%;-6.24%;4.53%;-19.67%;2.68%;6.52%;4.99%;-4.32%;0.00%;0.00%;0.00%;0.00%;-8.58%
