;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-4.35%;0.00%;-1.52%;-7.69%;0.00%;0.00%;-0.00%;45.00%;-8.05%;-3.75%;2.60%;1.27%;15.94%
2001;6.25%;-5.88%;0.00%;-16.25%;1.49%;11.76%;-1.32%;-1.33%;0.00%;-22.97%;0.00%;19.30%;-15.00%
2002;17.65%;0.00%;0.00%;-12.50%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;2.94%
2003;20.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-3.57%;15.71%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-7.41%;6.67%;-1.23%
2005;-12.50%;-4.29%;-2.99%;0.00%;0.00%;0.00%;-23.08%;0.00%;30.00%;-1.54%;-4.69%;6.56%;-18.75%
2006;-6.15%;14.75%;41.43%;0.00%;0.00%;-12.12%;-2.30%;41.18%;5.00%;19.05%;83.33%;-20.00%;238.46%
2007;-2.27%;-1.40%;17.92%;16.00%;66.21%;1.45%;32.92%;-12.31%;1.75%;-7.07%;-25.79%;0.90%;83.45%
2008;-8.37%;4.38%;-19.95%;11.80%;2.64%;-3.71%;-8.01%;5.48%;-23.24%;5.18%;3.56%;49.49%;2.61%
2009;-10.67%;-0.75%;-7.89%;30.20%;-1.25%;11.11%;-8.57%;9.37%;-2.86%;15.88%;-5.84%;-5.66%;16.67%
2010;8.57%;-2.89%;-4.34%;-9.35%;0.00%;-0.00%;3.13%;4.85%;4.05%;9.35%;1.98%;-3.33%;10.88%
2011;-0.86%;-1.45%;-0.88%;-0.30%;-0.30%;-2.39%;-5.20%;0.32%;-4.50%;-4.04%;1.75%;7.02%;-10.82%
2012;-2.04%;9.37%;7.94%;-8.82%;-2.26%;-5.94%;1.75%;6.55%;-0.00%;2.78%;-3.00%;5.84%;10.91%
2013;4.87%;5.26%;5.59%;8.64%;4.36%;-4.18%;-4.10%;0.27%;4.00%;8.35%;1.04%;-0.26%;38.27%
2014;-2.31%;-1.32%;5.33%;-2.78%;4.95%;9.99%;-5.96%;3.17%;-1.28%;0.52%;7.51%;6.03%;25.05%
2015;-6.25%;1.33%;5.26%;-0.00%;0.50%;-8.71%;-12.81%;-0.31%;0.31%;-6.25%;-4.31%;0.73%;-27.71%
2016;-24.19%;5.71%;17.12%;-8.46%;-0.42%;2.95%;23.77%;0.33%;6.60%;-1.24%;2.51%;-7.95%;8.66%
2017;3.65%;2.56%;-3.13%;6.49%;1.54%;-1.52%;0.00%;22.95%;1.33%;31.32%;-6.07%;3.33%;74.15%
2018;-0.00%;7.10%;6.43%;7.55%;-23.68%;10.34%;11.25%;-6.37%;-4.00%;-0.21%;-3.97%;-3.75%;-4.78%
2019;2.56%;5.22%;-5.17%;1.82%;1.56%;-1.98%;22.43%;-4.76%;-9.17%;32.11%;19.62%;44.70%;151.19%
2020;-4.71%;-10.63%;-20.85%;11.51%;-5.97%;-0.95%;20.19%;-4.93%;-2.10%;-3.30%;5.93%;5.70%;-15.22%
2021;-0.96%;-5.10%;1.45%;3.15%;1.02%;-1.55%;4.73%;0.27%;-8.88%;-0.15%;3.84%;2.44%;-0.57%
2022;-4.02%;-5.43%;-1.15%;-7.81%;-9.73%;-6.79%;0.64%;15.32%;-4.24%;-3.28%;-2.99%;1.72%;-26.18%
2023;-5.02%;0.66%;-4.16%;0.23%;1.82%;2.91%;8.70%;-4.00%;-7.92%;-5.43%;1.44%;11.66%;-0.96%
2024;-4.55%;-1.90%;10.44%;-0.00%;-0.00%;-2.64%;-0.45%;-3.40%;12.45%;-9.37%;-0.00%;-3.92%;-5.20%
2025;0.78%;-1.29%;1.57%;5.61%;15.72%;3.26%;-7.96%;3.61%;0.00%;0.00%;0.00%;0.00%;21.58%
