;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;19.35%;8.11%;0.00%;1.00%;-8.91%;1.09%;-1.08%;11.41%;-3.41%;-1.52%;-5.13%;-2.70%;16.13%
2001;4.44%;1.60%;-2.09%;3.74%;0.52%;-4.62%;-0.00%;2.15%;-15.79%;-6.25%;16.67%;14.29%;11.11%
2002;2.50%;2.44%;14.76%;-4.56%;8.70%;6.00%;1.89%;-5.56%;-3.92%;-6.12%;-26.09%;-2.94%;-17.50%
2003;-2.42%;-1.24%;6.92%;3.53%;2.27%;11.11%;-5.00%;-7.89%;42.86%;-4.00%;-8.33%;0.00%;33.33%
2004;-14.55%;0.00%;59.57%;0.67%;-12.91%;-3.04%;-7.84%;-2.13%;-4.35%;4.55%;-2.17%;0.00%;2.27%
2005;0.89%;-7.05%;9.95%;0.86%;-5.98%;4.55%;3.48%;0.84%;-4.17%;-13.04%;2.50%;2.44%;-6.67%
2006;-0.95%;0.96%;5.24%;-0.45%;13.64%;4.00%;-3.85%;-4.00%;-2.08%;4.26%;-1.63%;1.66%;16.67%
2007;2.04%;20.00%;9.67%;10.94%;3.84%;5.28%;24.06%;-7.27%;-1.96%;-0.22%;0.22%;0.00%;83.67%
2008;-4.44%;-2.33%;11.67%;-8.10%;3.02%;-0.45%;-0.23%;-1.36%;-1.15%;-11.63%;-7.37%;8.81%;-14.89%
2009;2.35%;-10.71%;8.00%;5.82%;0.25%;11.47%;4.03%;0.00%;-1.08%;0.00%;0.43%;0.00%;20.63%
2010;0.43%;5.82%;11.41%;-9.32%;0.20%;-0.20%;0.20%;-9.05%;15.49%;9.20%;-0.53%;-0.53%;22.08%
2011;0.35%;6.01%;0.33%;0.83%;1.48%;0.00%;-0.16%;-3.74%;0.00%;0.51%;0.84%;0.00%;6.38%
2012;0.00%;3.33%;8.06%;-0.15%;-3.44%;19.20%;-21.43%;4.46%;1.27%;-0.47%;-2.67%;4.84%;8.33%
2013;-4.62%;-2.90%;9.30%;-1.52%;3.40%;-17.76%;21.60%;1.19%;3.24%;-1.57%;-0.15%;0.15%;6.00%
2014;-2.90%;-21.52%;4.95%;1.63%;5.54%;-7.28%;-3.65%;-12.31%;-0.43%;-0.22%;0.87%;-3.02%;-34.69%
2015;-28.22%;11.76%;0.00%;10.80%;0.00%;3.00%;0.00%;1.94%;-0.71%;0.96%;2.38%;0.00%;-4.22%
2016;-6.50%;6.95%;2.55%;-1.36%;-2.52%;5.88%;-2.22%;-1.14%;5.75%;1.09%;0.65%;-1.50%;6.96%
2017;1.95%;0.21%;0.21%;0.00%;5.93%;0.00%;0.40%;9.36%;-7.10%;7.84%;-2.73%;1.87%;18.22%
2018;6.42%;-4.31%;-1.62%;-4.03%;0.00%;4.77%;11.84%;-7.82%;-1.59%;0.54%;0.54%;0.89%;4.22%
2019;3.87%;13.56%;3.73%;0.58%;-3.29%;16.86%;-8.61%;3.60%;7.75%;0.00%;2.98%;-1.20%;44.37%
2020;9.76%;-10.56%;0.62%;-1.11%;0.75%;-0.62%;4.86%;1.19%;-0.47%;5.08%;2.81%;2.62%;14.51%
2021;-2.98%;1.98%;-3.12%;-6.67%;-0.71%;5.52%;2.27%;-7.67%;2.29%;3.41%;-3.30%;-8.71%;-17.36%
2022;5.41%;3.91%;-8.24%;6.41%;-6.02%;-1.15%;-3.89%;-8.10%;22.03%;-8.54%;-1.32%;-8.00%;-11.08%
2023;15.80%;-12.39%;-0.71%;-5.61%;5.18%;1.45%;1.00%;6.22%;0.00%;5.19%;-4.94%;7.59%;17.10%
2024;-0.87%;-6.99%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-7.80%
