;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;1.29%;0.00%;-7.52%;-0.27%;-7.61%;-1.50%;-5.05%;-7.23%;-25.42%;-36.41%;-7.08%;17.69%;-61.16%
2009;18.30%;-0.55%;-10.56%;6.21%;57.89%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;76.47%
2010;0.00%;-3.70%;11.31%;-10.16%;-0.81%;6.59%;-7.24%;1.92%;-26.89%;-2.63%;9.73%;3.45%;-22.22%
2011;28.10%;0.37%;-0.00%;0.00%;-7.41%;-12.40%;11.69%;-6.01%;-21.71%;5.56%;4.74%;2.46%;-2.90%
2012;-1.96%;-1.45%;1.02%;-9.60%;-14.17%;-2.85%;-6.73%;28.66%;2.78%;-13.51%;2.50%;-2.44%;-21.53%
2013;-0.06%;-12.45%;17.71%;30.46%;0.00%;-18.33%;-0.40%;-9.66%;1.27%;-0.00%;0.12%;6.62%;6.75%
2014;0.00%;3.04%;-2.84%;-0.58%;5.88%;16.67%;-5.24%;0.00%;-12.01%;0.00%;2.97%;-0.17%;5.39%
2015;0.00%;-0.11%;0.11%;-5.56%;-3.29%;0.00%;0.00%;-0.30%;-2.38%;0.00%;0.00%;1.81%;-9.50%
2016;-14.67%;0.00%;0.65%;20.09%;18.39%;10.16%;0.41%;6.41%;-0.47%;5.58%;-4.47%;-2.13%;41.19%
2017;0.00%;0.04%;10.39%;0.00%;0.00%;0.00%;-1.57%;0.00%;4.00%;0.00%;-9.58%;6.34%;8.70%
2018;7.60%;-7.06%;-0.08%;0.08%;11.80%;3.76%;9.97%;-0.16%;0.00%;-3.27%;0.00%;0.00%;23.20%
2019;-2.60%;-6.60%;10.56%;-25.82%;17.45%;29.68%;11.40%;17.98%;-2.20%;-4.47%;12.40%;10.81%;73.80%
2020;33.20%;-1.82%;-20.00%;7.14%;13.32%;0.00%;14.18%;-7.28%;45.87%;7.61%;20.19%;7.51%;172.74%
2021;-2.05%;11.05%;24.06%;15.69%;-13.23%;-2.40%;-8.29%;-4.51%;3.54%;-43.63%;-15.36%;-7.66%;-47.19%
2022;-4.86%;-2.73%;27.61%;-34.76%;13.38%;0.22%;-11.70%;-4.61%;-3.52%;-3.01%;-1.79%;-3.25%;-34.44%
2023;10.09%;-0.45%;20.85%;4.41%;-9.51%;11.78%;2.19%;1.25%;3.21%;16.49%;-4.21%;5.64%;76.06%
2024;21.35%;-7.41%;3.75%;15.66%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;34.83%
