;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;-14.10%;0.00%;32.35%;82.22%;0.00%;0.00%;46.34%;0.00%;16.67%;5.71%;27.03%;374.99%
2004;5.11%;1.21%;3.20%;-5.04%;-16.33%;4.88%;-0.00%;44.19%;8.06%;7.46%;14.58%;13.94%;100.00%
2005;-10.64%;14.29%;-6.25%;-14.44%;-3.95%;-8.44%;11.05%;0.48%;-1.43%;-16.22%;1.03%;10.41%;-25.96%
2006;-10.92%;-3.87%;-10.40%;-7.87%;-2.44%;5.00%;-17.06%;8.13%;-2.65%;11.91%;13.89%;-7.28%;-25.29%
2007;1.54%;-4.55%;7.94%;15.44%;2.87%;2.54%;-6.28%;6.83%;-1.15%;-0.85%;-2.77%;-3.80%;16.92%
2008;-11.32%;9.35%;0.07%;-0.68%;-4.57%;3.65%;-4.14%;-10.80%;-7.26%;-15.23%;-28.13%;-20.43%;-63.36%
2009;12.93%;-3.18%;-26.11%;33.33%;15.50%;0.72%;5.16%;28.61%;15.47%;6.70%;-5.93%;13.71%;123.34%
2010;0.32%;-0.32%;-5.95%;-6.15%;-16.94%;18.09%;2.51%;24.91%;1.52%;10.57%;0.78%;14.10%;43.09%
2011;-3.37%;-4.42%;4.62%;5.70%;1.49%;-0.81%;-7.65%;-5.86%;-18.29%;2.31%;-6.92%;-4.85%;-33.82%
2012;1.61%;8.27%;-3.55%;-1.76%;-18.65%;8.01%;-0.83%;-1.40%;19.43%;-5.63%;0.08%;-19.33%;-18.51%
2013;18.65%;0.53%;-2.53%;19.18%;-0.83%;-10.54%;-5.17%;9.38%;4.08%;17.50%;2.54%;7.49%;71.87%
2014;-12.79%;-9.87%;7.79%;-14.16%;-1.17%;-5.14%;-4.18%;5.75%;2.63%;13.42%;0.90%;-19.34%;-34.55%
2015;-17.59%;8.43%;-16.06%;18.77%;4.99%;-2.48%;-4.57%;2.66%;23.73%;23.53%;11.66%;-3.40%;47.31%
2016;1.76%;1.85%;24.32%;2.44%;-13.29%;-12.14%;-12.19%;52.67%;7.18%;5.74%;2.59%;20.25%;88.50%
2017;1.90%;1.44%;-3.26%;-0.63%;-1.85%;1.85%;20.85%;2.50%;15.99%;21.47%;-9.41%;-7.64%;45.05%
2018;16.09%;-3.60%;0.35%;-3.95%;-3.69%;7.92%;8.63%;8.49%;0.37%;-11.60%;1.18%;-11.80%;4.62%
2019;13.60%;4.27%;-1.61%;-9.73%;-16.46%;-12.50%;-0.46%;-15.04%;13.68%;-14.18%;-0.93%;10.24%;-30.70%
2020;9.38%;-10.14%;-42.74%;18.31%;36.19%;-14.48%;-2.74%;-6.43%;-7.41%;6.99%;5.85%;8.05%;-20.04%
2021;-1.86%;20.57%;29.02%;37.32%;-5.07%;16.16%;-1.89%;8.22%;-8.13%;-9.92%;-9.23%;22.04%;125.02%
2022;-15.07%;-3.51%;-5.50%;-8.90%;9.92%;-14.77%;0.77%;-4.44%;-13.90%;8.17%;-15.10%;-11.52%;-55.47%
2023;-7.16%;-11.13%;-1.77%;-0.54%;10.70%;26.21%;-8.12%;-10.13%;-5.74%;-9.03%;0.00%;0.00%;-20.26%
