;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;4.14%;4.14%
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.93%;0.00%;0.00%;0.00%;0.00%;6.93%
2010;0.00%;-0.54%;0.00%;3.28%;0.00%;3.27%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.08%
2011;0.00%;0.00%;0.00%;0.00%;10.25%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;10.25%
2012;0.00%;0.00%;0.00%;3.21%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.21%
2013;0.00%;0.00%;0.00%;-64.59%;6.25%;-41.18%;12.50%;11.11%;0.00%;0.00%;-10.00%;0.00%;-75.10%
2014;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2015;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2017;0.00%;0.00%;0.00%;13.33%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;13.33%
2018;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2019;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-52.92%;0.00%;0.00%;-52.92%
2020;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.04%;0.00%;6.92%;7.21%;0.00%;0.00%;14.58%
2021;0.00%;0.00%;-70.30%;53.73%;-16.40%;14.29%;-9.92%;-3.33%;3.35%;-11.11%;25.00%;0.00%;-56.38%
2022;-9.83%;-1.11%;2.80%;0.00%;-1.18%;-2.67%;-5.67%;19.14%;2.61%;2.46%;-4.00%;-0.00%;-0.00%
2023;-5.00%;0.00%;0.00%;10.53%;3.02%;-11.63%;3.40%;0.00%;0.00%;0.00%;0.00%;0.00%;-1.17%
