;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;0.00%;0.00%;0.00%;0.00%;4.65%;-16.89%;-9.09%;6.62%;-28.28%;-33.08%;49.43%;3.85%;-37.21%
2009;1.85%;58.18%;-17.70%;19.55%;10.86%;-36.78%;13.33%;3.97%;0.71%;0.42%;-1.40%;-0.71%;29.63%
2010;-2.86%;2.79%;-7.62%;-3.45%;-9.73%;9.57%;-6.23%;4.91%;-0.53%;7.80%;-0.34%;-3.17%;-10.34%
2011;-2.95%;-0.34%;4.63%;7.38%;-2.41%;-2.34%;-9.76%;6.38%;-5.67%;4.77%;-5.56%;8.93%;1.07%
2012;12.95%;-2.03%;2.22%;-6.81%;-8.40%;1.02%;12.61%;-17.91%;-8.67%;0.50%;-5.53%;4.82%;-18.05%
2013;14.87%;-12.50%;0.00%;-1.56%;-5.78%;0.53%;-1.70%;2.83%;0.53%;7.23%;-1.60%;-3.77%;-3.30%
2014;-1.72%;-1.84%;-6.56%;5.50%;-6.72%;0.49%;3.30%;23.08%;-3.71%;0.41%;-8.14%;-4.23%;-3.60%
2015;0.29%;-4.91%;-1.02%;8.49%;4.43%;-9.41%;3.45%;1.69%;-10.59%;9.36%;-3.04%;-3.71%;-6.95%
2016;-0.42%;6.70%;7.98%;18.24%;13.23%;-5.25%;7.34%;11.79%;-5.88%;-0.57%;-2.84%;4.10%;65.34%
2017;37.61%;15.34%;-4.18%;-3.38%;-6.12%;-6.55%;2.79%;13.43%;2.76%;-5.46%;-2.28%;6.84%;52.45%
2018;3.55%;3.13%;4.03%;-1.34%;-10.22%;-2.61%;1.03%;4.00%;5.12%;4.64%;1.24%;4.42%;17.09%
2019;9.22%;5.45%;4.57%;-3.57%;10.43%;8.93%;3.43%;-4.58%;8.24%;-2.15%;-0.50%;16.13%;68.74%
2020;15.12%;-10.05%;-28.33%;2.24%;6.73%;16.39%;-6.88%;-1.72%;-5.79%;3.34%;2.70%;6.15%;-8.44%
2021;0.66%;-1.84%;1.34%;-4.37%;4.19%;3.07%;-0.85%;0.32%;-0.02%;-3.07%;0.33%;1.72%;1.16%
2022;-1.41%;-3.89%;5.57%;-5.10%;4.84%;-2.39%;1.64%;15.41%;-2.80%;1.55%;1.19%;10.20%;25.43%
2023;9.58%;2.01%;-0.66%;10.13%;26.65%;3.02%;2.02%;-0.28%;-0.58%;-5.94%;0.78%;9.06%;66.83%
2024;-1.95%;1.35%;0.43%;-1.17%;0.56%;1.71%;-1.00%;2.74%;-6.37%;-3.02%;-1.41%;0.84%;-7.37%
2025;-1.92%;-1.14%;6.98%;0.49%;-2.41%;-2.03%;2.39%;5.18%;0.00%;0.00%;0.00%;0.00%;7.33%
