;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-13.73%;-9.09%;10.00%;-6.82%;2.44%;11.90%;-4.26%;6.67%;-2.08%;-6.38%;6.82%;0.00%;-7.84%
2001;34.04%;-15.87%;-1.89%;-3.85%;-8.00%;15.22%;-1.89%;5.77%;-9.09%;6.00%;5.66%;12.50%;34.04%
2002;-3.17%;13.11%;-7.25%;1.56%;-1.54%;-6.25%;-13.33%;-5.77%;-20.41%;15.38%;-4.44%;9.30%;-25.40%
2003;-6.38%;-11.36%;-0.00%;15.38%;6.67%;-12.50%;0.00%;16.67%;6.12%;17.31%;6.56%;13.85%;57.45%
2004;-2.70%;1.39%;-4.11%;-4.29%;-1.49%;1.52%;23.88%;2.41%;15.29%;-1.02%;2.06%;15.15%;54.05%
2005;-14.91%;13.40%;-3.64%;2.83%;5.50%;4.35%;3.33%;3.23%;5.47%;-3.70%;8.46%;13.48%;40.35%
2006;5.00%;3.57%;-8.05%;4.38%;-8.38%;7.84%;1.82%;-8.33%;-3.90%;8.78%;8.70%;4.00%;13.75%
2007;-0.55%;3.31%;7.49%;39.30%;1.43%;16.37%;-4.38%;-3.80%;4.08%;-8.22%;4.66%;-11.06%;48.53%
2008;-20.33%;11.44%;-8.33%;9.27%;11.98%;-0.15%;-4.14%;-7.17%;5.45%;-27.05%;14.78%;-5.11%;-25.87%
2009;-6.19%;0.81%;9.67%;-21.98%;-1.58%;3.01%;1.70%;0.91%;3.60%;2.01%;9.91%;-2.16%;-4.31%
2010;0.13%;-4.67%;-0.79%;4.19%;-8.88%;-0.71%;1.23%;7.77%;-5.28%;11.94%;-4.00%;-3.94%;-4.78%
2011;2.99%;0.61%;11.40%;6.26%;-6.52%;7.19%;-6.08%;0.88%;-7.70%;3.59%;8.18%;9.24%;31.57%
2012;7.99%;13.64%;13.01%;6.74%;-8.66%;7.69%;4.25%;-9.53%;-25.31%;-1.34%;4.30%;-4.99%;0.27%
2013;-1.69%;4.51%;4.13%;7.98%;-2.76%;-9.91%;6.01%;-10.66%;-0.75%;7.42%;-3.18%;-26.04%;-26.82%
2014;-2.25%;-2.52%;16.04%;9.11%;-6.60%;-1.12%;17.07%;2.59%;-20.53%;-0.60%;-1.73%;-6.44%;-2.82%
2015;-9.42%;2.40%;0.31%;13.24%;-2.68%;-15.90%;-17.14%;-23.73%;-8.64%;-1.75%;-2.07%;-2.57%;-53.33%
2016;-9.94%;1.72%;32.20%;-9.10%;-14.67%;17.36%;30.28%;-4.32%;-3.28%;13.32%;-17.53%;-1.50%;22.36%
2017;23.22%;40.27%;-12.63%;-22.10%;-16.29%;6.06%;5.95%;-2.29%;-6.10%;-6.59%;-10.55%;-1.84%;-16.73%
2018;7.96%;6.07%;6.54%;-1.53%;-9.09%;-5.71%;9.55%;-2.90%;-6.70%;69.16%;14.80%;18.16%;134.48%
2019;7.92%;3.27%;-0.30%;5.81%;1.87%;4.00%;-9.08%;3.29%;-9.56%;-5.97%;-2.07%;6.49%;3.73%
2020;6.80%;-10.69%;-39.14%;6.85%;15.82%;6.16%;2.78%;-10.12%;1.42%;8.60%;21.86%;15.82%;9.52%
2021;-1.22%;-9.81%;8.08%;6.97%;7.80%;-10.72%;0.82%;13.54%;2.34%;-2.69%;4.09%;7.05%;25.91%
2022;0.54%;-8.54%;19.38%;-5.80%;1.62%;1.27%;12.20%;7.82%;-11.67%;6.73%;4.51%;-10.63%;13.36%
2023;3.03%;-6.85%;10.45%;17.99%;-15.20%;12.78%;-4.55%;6.78%;-3.00%;-20.00%;0.00%;0.00%;-5.39%
