;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2006;0.00%;0.00%;0.00%;0.00%;149900.06%;-24.67%;4.51%;-7.87%;18.57%;-2.64%;-3.82%;-9.77%;108900.05%
2007;11.01%;19.01%;-21.46%;2.12%;0.87%;-0.60%;-16.93%;-16.84%;-2.50%;-3.33%;-18.83%;-6.05%;-47.25%
2008;-19.48%;8.42%;-4.58%;-6.47%;9.37%;6.12%;-14.42%;-10.34%;-28.57%;-25.26%;0.94%;6.98%;-60.00%
2009;28.70%;8.11%;7.81%;36.23%;-5.96%;5.20%;-2.80%;14.60%;15.83%;-1.83%;37.52%;4.20%;266.96%
2010;0.71%;-2.47%;-3.74%;12.16%;-12.28%;7.69%;5.95%;-8.88%;-0.12%;-13.58%;-0.86%;-2.59%;-19.38%
2011;-11.24%;-16.67%;-1.80%;-2.97%;0.22%;-0.22%;-0.00%;0.87%;-14.44%;14.61%;3.74%;-2.54%;-29.52%
2012;-4.57%;-4.33%;5.48%;-5.42%;-14.08%;11.11%;-0.50%;5.53%;-4.05%;4.96%;-0.95%;0.00%;-8.91%
2013;1.67%;10.09%;-27.51%;5.29%;-21.23%;1.06%;16.14%;-0.60%;-3.95%;-5.06%;-5.00%;9.47%;-25.54%
2014;-4.17%;-24.75%;-12.44%;-24.87%;21.03%;3.35%;39.46%;24.03%;-3.13%;15.81%;-11.70%;1.39%;3.09%
2015;8.36%;-5.34%;-11.29%;2.83%;11.68%;-7.69%;4.00%;-16.67%;2.69%;12.36%;-3.33%;9.15%;1.78%
2016;-11.07%;-0.38%;14.77%;44.88%;4.56%;4.58%;3.96%;-3.81%;-2.71%;3.85%;-4.12%;12.32%;75.26%
2017;48.98%;35.21%;-0.10%;-1.83%;-6.75%;-0.22%;-0.22%;9.60%;11.51%;-3.65%;-9.38%;6.55%;108.48%
2018;20.41%;3.20%;-2.78%;-14.71%;-33.10%;-5.74%;15.62%;-8.11%;-7.79%;18.02%;-6.22%;2.65%;-27.68%
2019;7.11%;-1.63%;-7.02%;1.33%;-9.50%;4.90%;0.63%;-2.49%;2.93%;2.19%;17.74%;60.79%;84.12%
2020;-7.42%;7.75%;-36.28%;27.23%;25.25%;7.24%;4.40%;19.62%;-16.20%;-4.88%;12.18%;3.84%;25.98%
2021;0.60%;-1.19%;19.53%;48.11%;-5.14%;-8.47%;-3.69%;-5.02%;-4.80%;-14.01%;-25.74%;4.57%;-11.15%
2022;13.71%;-4.98%;3.70%;-1.31%;-3.01%;-6.84%;13.37%;-4.59%;4.00%;7.25%;-16.38%;-2.09%;-1.30%
2023;-7.18%;-6.36%;-6.08%;18.80%;18.16%;1.01%;20.68%;3.78%;-4.08%;2.37%;18.06%;4.62%;75.81%
2024;-5.01%;5.06%;6.01%;-11.19%;3.08%;1.25%;5.35%;-0.98%;-7.85%;0.74%;-9.77%;-2.42%;-16.39%
2025;3.90%;4.69%;0.48%;3.03%;8.18%;4.97%;-6.05%;5.88%;0.00%;0.00%;0.00%;0.00%;27.19%
