;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;0.75%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.65%;0.00%;0.00%;0.00%;-29.53%;-28.53%
2009;43.49%;0.00%;0.00%;0.00%;0.00%;0.00%;0.43%;0.00%;0.00%;0.00%;0.00%;-51.03%;-29.43%
2010;0.00%;0.00%;-4.09%;0.00%;0.00%;0.00%;0.18%;1.64%;0.00%;-2.00%;0.00%;0.00%;-4.29%
2011;0.00%;7.38%;9.33%;0.00%;0.00%;0.00%;20.00%;-18.43%;0.00%;0.00%;0.00%;0.00%;14.92%
2012;0.00%;1.87%;0.00%;0.00%;0.00%;-10.47%;0.00%;2.30%;0.00%;0.00%;0.00%;0.00%;-6.70%
2013;-1.54%;4.18%;0.00%;0.00%;0.00%;0.00%;0.00%;5.98%;0.00%;2.81%;29.94%;2.28%;48.54%
2014;0.00%;1.70%;0.00%;0.00%;5.26%;0.00%;0.00%;0.83%;-42.00%;0.00%;0.00%;0.00%;-37.40%
2015;0.00%;0.00%;-4.21%;40.00%;7.14%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;43.68%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2017;0.00%;0.00%;-6.54%;0.00%;-21.43%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-26.57%
2018;0.00%;0.00%;9.29%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-7.64%;0.00%;0.00%;0.94%
2019;0.00%;96.85%;-17.49%;0.00%;0.00%;0.00%;0.00%;-11.25%;0.00%;0.00%;0.00%;0.00%;44.15%
2020;0.00%;0.00%;1.68%;0.00%;0.00%;331.69%;-18.43%;-15.96%;0.00%;-9.57%;14.11%;12.13%;248.16%
2021;-1.28%;33.33%;-12.44%;-0.43%;14.70%;-15.47%;-0.85%;-4.29%;5.18%;0.00%;-7.41%;0.00%;2.84%
2022;0.00%;0.00%;0.00%;0.00%;-3.60%;0.00%;-16.02%;-6.62%;0.00%;-20.05%;0.00%;0.00%;-39.56%
2023;0.00%;0.00%;0.00%;0.00%;0.00%;1.13%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.13%
2024;3.09%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-4.97%;0.00%;0.00%;-2.03%
2025;0.00%;1.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.01%
