;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2012;0.00%;0.00%;0.00%;0.00%;0.00%;-32.31%;-9.09%;10.00%;0.00%;126.82%;0.00%;32.41%;103.30%
2013;5.73%;5.93%;0.88%;7.93%;11.66%;-0.84%;5.55%;-0.86%;-1.93%;4.06%;20.99%;-0.73%;73.20%
2014;-6.06%;18.49%;14.44%;-4.81%;20.25%;8.95%;0.46%;11.30%;-8.52%;14.82%;1.25%;-14.43%;61.65%
2015;-19.80%;-16.06%;-0.87%;7.93%;3.48%;4.85%;-19.75%;-8.50%;-11.18%;27.89%;-5.78%;3.03%;-36.73%
2016;-10.81%;17.29%;15.61%;11.50%;-12.56%;22.74%;6.18%;-3.72%;7.17%;7.51%;-8.65%;-7.75%;43.65%
2017;1.35%;1.18%;-2.28%;12.58%;-2.24%;2.55%;1.41%;20.02%;11.57%;-10.27%;1.30%;1.55%;41.76%
2018;-11.68%;-4.62%;-11.70%;3.01%;-22.05%;-13.78%;21.24%;-8.56%;11.55%;0.18%;-7.38%;-15.52%;-50.09%
2019;28.86%;-4.02%;-3.37%;-7.79%;6.67%;6.09%;14.49%;-19.50%;10.91%;-13.51%;6.05%;11.51%;30.39%
2020;1.66%;-13.17%;-60.36%;38.50%;-5.05%;25.67%;25.26%;-31.16%;-9.12%;-17.18%;9.32%;-1.28%;-59.49%
2021;-2.38%;-17.26%;6.42%;-2.76%;9.04%;2.61%;-15.94%;-11.81%;-15.58%;-8.49%;-0.00%;-0.81%;-46.87%
2022;4.88%;-12.40%;25.22%;-13.43%;8.16%;-19.25%;5.61%;9.73%;18.55%;11.90%;-31.91%;-5.36%;-13.82%
2023;12.26%;-15.13%;-7.43%;9.09%;41.67%;12.80%;2.76%;-12.84%;-8.90%;-9.77%;34.58%;8.05%;64.62%
2024;-16.33%;-13.70%;-6.35%;-8.05%;-14.29%;-4.84%;-14.12%;-9.87%;-6.57%;10.16%;-8.51%;-15.50%;-68.77%
2025;29.36%;7.80%;37.50%;26.79%;15.12%;-5.39%;-1.78%;5.80%;0.00%;0.00%;0.00%;0.00%;175.15%
