;Acao;Data;Hora;Descrição;Link
0;AZZA3;26/08/2025;18:25;Alteração da data de posse de Diretores;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1417214&descTipo=IPE&CodigoInstituicao=1
1;AZZA3;07/08/2025;19:12;Alteração na Diretoria Estatutária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1409964&descTipo=IPE&CodigoInstituicao=1
2;AZZA3;18/07/2025;18:19;Alteração de Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1402226&descTipo=IPE&CodigoInstituicao=1
3;AZZA3;30/06/2025;07:45;Reestruturação da Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1395127&descTipo=IPE&CodigoInstituicao=1
4;AZZA3;06/05/2025;21:30;Política de Gestão de Normativos Internos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1372969&descTipo=IPE&CodigoInstituicao=1
5;AZZA3;06/05/2025;21:19;Política de Diversidade, Equidade e Inclusão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1372967&descTipo=IPE&CodigoInstituicao=1
6;AZZA3;05/05/2025;22:02;Alterações no Comitê de Auditoria Estatutário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1372206&descTipo=IPE&CodigoInstituicao=1
7;AZZA3;05/05/2025;21:40;Alterações no Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1372198&descTipo=IPE&CodigoInstituicao=1
8;AZZA3;05/05/2025;21:18;Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1372195&descTipo=IPE&CodigoInstituicao=1
9;AZZA3;28/03/2025;19:45;Plano de Incentivos Baseados em Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1353946&descTipo=IPE&CodigoInstituicao=1
10;AZZA3;26/03/2025;19:04;Bookbuilding da Oferta Pública de Distribuição de Debêntures (1ª Emissão);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1352184&descTipo=IPE&CodigoInstituicao=1
11;AZZA3;18/03/2025;19:24;Declaração dos Acionistas de Referência;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1348354&descTipo=IPE&CodigoInstituicao=1
12;AZZA3;12/03/2025;00:03;Descontinuação das Projeções de Vicenza;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1345703&descTipo=IPE&CodigoInstituicao=1
13;AZZA3;17/02/2025;09:34;Alterações na Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1335624&descTipo=IPE&CodigoInstituicao=1
14;AZZA3;09/12/2024;18:02;Simplificação de Portfólio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1312935&descTipo=IPE&CodigoInstituicao=1
15;AZZA3;29/10/2024;21:06;Incorporação Vicenza;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1295900&descTipo=IPE&CodigoInstituicao=1
16;AZZA3;29/08/2024;07:04;Transicao BU Vestuario Masculino Lifestyle;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1276538&descTipo=IPE&CodigoInstituicao=1
17;AZZA3;20/08/2024;19:13;Absolvição Cia. Hering;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1274147&descTipo=IPE&CodigoInstituicao=1
18;AZZA3;16/08/2024;18:46;Fato Relevantes;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1273030&descTipo=IPE&CodigoInstituicao=1
