;Acao;Data;Hora;Descrição;Link
0;TAEE4;18/08/2025;19:56;Participação em Evento Online - Podcast Genial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1414859&descTipo=IPE&CodigoInstituicao=1
1;TAEE4;30/07/2025;19:59;Comunicado ao Mercado - Liquidação da 18ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1405712&descTipo=IPE&CodigoInstituicao=1
2;TAEE4;26/06/2025;09:20;Participação no evento online do canal Agência Eixos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1394201&descTipo=IPE&CodigoInstituicao=1
3;TAEE4;18/06/2025;19:06;Energização de Pitiguari;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1392003&descTipo=IPE&CodigoInstituicao=1
4;TAEE4;22/05/2025;18:39;Alteração de Diretoria;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1382015&descTipo=IPE&CodigoInstituicao=1
5;TAEE4;19/03/2025;18:30;Termo Aditivo de Aimorés e Paraguaçu;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1348872&descTipo=IPE&CodigoInstituicao=1
6;TAEE4;17/03/2025;21:13;Termo Aditivo de Aimorés e Paraguaçu;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1347864&descTipo=IPE&CodigoInstituicao=1
7;TAEE4;28/02/2025;18:11;Contratação de Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1341392&descTipo=IPE&CodigoInstituicao=1
8;TAEE4;17/02/2025;08:50;Participação em Evento Online - Sala de Negócios;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1335617&descTipo=IPE&CodigoInstituicao=1
9;TAEE4;05/02/2025;19:24;Entrada em Operação do reforço de Novatrans - Fase II;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1330909&descTipo=IPE&CodigoInstituicao=1
10;TAEE4;30/01/2025;18:32;Eleição do Diretor Financeiro e de Relações com Investidores;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1328979&descTipo=IPE&CodigoInstituicao=1
11;TAEE4;23/01/2025;19:31;Comunicado ao Mercado - Liquidação da 17ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1327050&descTipo=IPE&CodigoInstituicao=1
12;TAEE4;15/01/2025;21:02;Resultado do Bookbuilding da 17ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1325412&descTipo=IPE&CodigoInstituicao=1
13;TAEE4;10/01/2025;08:40;Energização Parcial de Pitiguari;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1323596&descTipo=IPE&CodigoInstituicao=1
14;TAEE4;26/12/2024;20:42;Entrada em Operação do reforço de Novatrans;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1319709&descTipo=IPE&CodigoInstituicao=1
15;TAEE4;05/12/2024;18:09;Energização parcial do reforço de Novatrans;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1311785&descTipo=IPE&CodigoInstituicao=1
16;TAEE4;03/12/2024;06:34;Obtenção da licença de instalação do projeto de Ananaí;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1310195&descTipo=IPE&CodigoInstituicao=1
