;Acao;Data;Hora;Descrição;Link
0;CPLE3;14/12/2023;21:00;FR 20/23 - Desinvestimento na UEGA ? Assinatura de Contrato de Compra e Venda de Ações (CCVA);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1173780&descTipo=IPE&CodigoInstituicao=1
1;CPLE3;01/12/2023;18:35;29/23 - Copel permanece na carteira do ISE da B3 de 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1168403&descTipo=IPE&CodigoInstituicao=1
2;CPLE3;22/11/2023;09:16;Fato Relevante 19/23 - Metas de Eficiência Operacional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1165586&descTipo=IPE&CodigoInstituicao=1
3;CPLE3;16/11/2023;09:10;Comunicado ao Mercado 28/23 - Copel passa a compor o índice MSCI Brazil;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1163256&descTipo=IPE&CodigoInstituicao=1
4;CPLE3;14/11/2023;18:29;FR 18/23 - Desfazimento do Programa de Units;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1162668&descTipo=IPE&CodigoInstituicao=1
5;CPLE3;14/11/2023;18:29;Comunicado ao Mercado 27/23 - CAPEX de R$ 2,4 bilhões para 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1162675&descTipo=IPE&CodigoInstituicao=1
6;CPLE3;14/11/2023;18:18;Comunicado ao Mercado 26/23 - Nova Estrutura Organizacional da Copel Holding;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1162664&descTipo=IPE&CodigoInstituicao=1
7;CPLE3;27/10/2023;18:56;Convite Copel Day 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1155313&descTipo=IPE&CodigoInstituicao=1
8;CPLE3;27/10/2023;17:32;Comunicado ao Mercado 25/23 - Desinvestimento na UEGA ? início da fase de proposta vinculante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1155274&descTipo=IPE&CodigoInstituicao=1
9;CPLE3;24/10/2023;18:54;Comunicado 24/23 - Mercado Fio da Copel Distribuição cresce 3,4% no 3T23 e 2,1% no acumulado do ano;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1153886&descTipo=IPE&CodigoInstituicao=1
10;CPLE3;18/10/2023;19:02;COMUNICADO AO MERCADO | 23/23 - Programa de Desligamento Voluntário tem 1.437 Adesões Efetivadas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1152614&descTipo=IPE&CodigoInstituicao=1
11;CPLE3;27/09/2023;17:24;Copel Day 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1146461&descTipo=IPE&CodigoInstituicao=1
12;CPLE3;25/09/2023;17:22;Convite APIMEC 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1145814&descTipo=IPE&CodigoInstituicao=1
13;CPLE3;20/09/2023;18:12;Potencial Desinvestimento na Compagas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1144786&descTipo=IPE&CodigoInstituicao=1
14;CPLE3;20/09/2023;18:12;Copel Aprova JCP de R$ 958,0 milhões;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1144801&descTipo=IPE&CodigoInstituicao=1
15;CPLE3;06/09/2023;20:54;RI 22/23 - Exercício da Opção de Ações Suplementares da Oferta Pública de Distribuição de Ações ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1141040&descTipo=IPE&CodigoInstituicao=1
