;Date;Close;High;Low;Open;Volume;Retornos
0;2024-09-30;5762.47998046875;5765.14013671875;5703.52978515625;5726.52001953125;4425730000;
1;2024-10-01;5708.75;5757.72998046875;5681.27978515625;5757.72998046875;4025180000;-0.93
2;2024-10-02;5709.5400390625;5719.6298828125;5674.0;5698.14013671875;3829050000;0.01
3;2024-10-03;5699.93994140625;5718.77978515625;5677.3701171875;5698.18994140625;3597450000;-0.17
4;2024-10-04;5751.06982421875;5753.2099609375;5702.830078125;5737.47998046875;3479400000;0.9
5;2024-10-07;5695.93994140625;5739.33984375;5686.85009765625;5737.7998046875;3637790000;-0.96
6;2024-10-08;5751.1298828125;5757.60009765625;5714.56005859375;5719.14013671875;3393400000;0.97
7;2024-10-09;5792.0400390625;5796.7998046875;5745.02001953125;5751.7998046875;3650340000;0.71
8;2024-10-10;5780.0498046875;5795.02978515625;5764.759765625;5778.35986328125;3208790000;-0.21
9;2024-10-11;5815.02978515625;5822.1298828125;5775.08984375;5775.08984375;3208720000;0.61
10;2024-10-14;5859.85009765625;5871.41015625;5829.56982421875;5829.81005859375;3005250000;0.77
11;2024-10-15;5815.259765625;5870.35986328125;5804.47998046875;5866.740234375;3882120000;-0.76
12;2024-10-16;5842.47021484375;5846.52001953125;5808.33984375;5816.580078125;3467230000;0.47
13;2024-10-17;5841.47021484375;5878.4599609375;5840.25;5875.6201171875;3480010000;-0.02
14;2024-10-18;5864.669921875;5872.169921875;5846.10986328125;5859.43017578125;3374490000;0.4
15;2024-10-21;5853.97998046875;5866.919921875;5824.7900390625;5857.81982421875;3407010000;-0.18
16;2024-10-22;5851.2001953125;5863.0400390625;5821.169921875;5832.7001953125;3342080000;-0.05
17;2024-10-23;5797.419921875;5834.85009765625;5762.41015625;5834.5;3532650000;-0.92
18;2024-10-24;5809.85986328125;5817.7998046875;5784.919921875;5817.7998046875;3543030000;0.21
19;2024-10-25;5808.1201171875;5862.81982421875;5799.97998046875;5826.75;3501280000;-0.03
20;2024-10-28;5823.52001953125;5842.919921875;5823.080078125;5833.93017578125;3691280000;0.27
21;2024-10-29;5832.919921875;5847.18994140625;5802.169921875;5819.68017578125;3879100000;0.16
22;2024-10-30;5813.669921875;5850.93994140625;5811.27978515625;5832.64990234375;3851120000;-0.33
23;2024-10-31;5705.4501953125;5775.33984375;5702.85986328125;5775.33984375;4425660000;-1.86
24;2024-11-01;5728.7998046875;5772.52001953125;5723.22021484375;5723.22021484375;3796450000;0.41
25;2024-11-04;5712.68994140625;5741.43017578125;5696.509765625;5725.14990234375;3602060000;-0.28
26;2024-11-05;5782.759765625;5783.43994140625;5722.10009765625;5722.43017578125;3768310000;1.23
27;2024-11-06;5929.0400390625;5936.14013671875;5864.89013671875;5864.89013671875;6329530000;2.53
28;2024-11-07;5973.10009765625;5983.83984375;5947.2099609375;5947.2099609375;4925740000;0.74
29;2024-11-08;5995.5400390625;6012.4501953125;5976.759765625;5976.759765625;4666740000;0.38
30;2024-11-11;6001.35009765625;6017.31005859375;5986.68994140625;6008.85986328125;4333000000;0.1
31;2024-11-12;5983.990234375;6009.919921875;5960.080078125;6003.60009765625;4243400000;-0.29
32;2024-11-13;5985.3798828125;6008.18994140625;5965.91015625;5985.75;4220180000;0.02
33;2024-11-14;5949.169921875;5993.8798828125;5942.27978515625;5989.68017578125;4184570000;-0.6
34;2024-11-15;5870.6201171875;5915.31982421875;5853.009765625;5912.7900390625;4590960000;-1.32
35;2024-11-18;5893.6201171875;5908.1201171875;5865.9501953125;5874.169921875;3983860000;0.39
36;2024-11-19;5916.97998046875;5923.509765625;5855.2900390625;5870.0498046875;4036940000;0.4
37;2024-11-20;5917.10986328125;5920.669921875;5860.56005859375;5914.33984375;3772620000;0.0
38;2024-11-21;5948.7099609375;5963.31982421875;5887.259765625;5940.580078125;4230120000;0.53
39;2024-11-22;5969.33984375;5972.89990234375;5944.35986328125;5944.35986328125;4141420000;0.35
40;2024-11-25;5987.3701171875;6020.75;5963.91015625;5992.27978515625;5633150000;0.3
41;2024-11-26;6021.6298828125;6025.419921875;5992.27001953125;6000.02978515625;3835170000;0.57
42;2024-11-27;5998.740234375;6020.16015625;5984.8701171875;6014.10986328125;3363340000;-0.38
43;2024-11-29;6032.3798828125;6044.169921875;6003.97998046875;6003.97998046875;2444420000;0.56
44;2024-12-02;6047.14990234375;6053.580078125;6035.330078125;6040.10986328125;4412470000;0.24
45;2024-12-03;6049.8798828125;6052.06982421875;6033.39013671875;6042.97021484375;4095000000;0.05
46;2024-12-04;6086.490234375;6089.83984375;6061.06005859375;6069.39013671875;4003390000;0.61
47;2024-12-05;6075.10986328125;6094.5498046875;6072.89990234375;6089.02978515625;4212020000;-0.19
48;2024-12-06;6090.27001953125;6099.97021484375;6079.97998046875;6081.3798828125;3924830000;0.25
49;2024-12-09;6052.85009765625;6088.509765625;6048.6298828125;6083.009765625;4556460000;-0.61
50;2024-12-10;6034.91015625;6065.39990234375;6029.89013671875;6057.58984375;4048410000;-0.3
51;2024-12-11;6084.18994140625;6092.58984375;6060.14990234375;6060.14990234375;4269950000;0.82
52;2024-12-12;6051.25;6079.68017578125;6051.25;6074.2900390625;3678010000;-0.54
53;2024-12-13;6051.08984375;6078.580078125;6035.77001953125;6068.169921875;3584960000;-0.0
54;2024-12-16;6074.080078125;6085.18994140625;6059.14013671875;6063.7900390625;4391100000;0.38
55;2024-12-17;6050.60986328125;6057.68017578125;6035.18994140625;6052.5498046875;4544500000;-0.39
56;2024-12-18;5872.16015625;6070.669921875;5867.7900390625;6047.64990234375;5246960000;-2.95
57;2024-12-19;5867.080078125;5935.52001953125;5866.06982421875;5912.7099609375;4896880000;-0.09
58;2024-12-20;5930.85009765625;5982.06005859375;5832.2998046875;5842.0;8223220000;1.09
59;2024-12-23;5974.06982421875;5978.25;5902.56982421875;5940.25;3593280000;0.73
60;2024-12-24;6040.0400390625;6040.10009765625;5981.43994140625;5984.6298828125;1757720000;1.1
61;2024-12-26;6037.58984375;6049.75;6007.3701171875;6024.97021484375;2904530000;-0.04
62;2024-12-27;5970.83984375;6006.169921875;5932.9501953125;6006.169921875;3159610000;-1.11
63;2024-12-30;5906.93994140625;5940.7900390625;5869.16015625;5920.669921875;3433250000;-1.07
64;2024-12-31;5881.6298828125;5929.740234375;5868.85986328125;5919.740234375;3128350000;-0.43
65;2025-01-02;5868.5498046875;5935.08984375;5829.52978515625;5903.259765625;3621680000;-0.22
66;2025-01-03;5942.47021484375;5949.33984375;5888.66015625;5891.06982421875;3667340000;1.26
67;2025-01-06;5975.3798828125;6021.0400390625;5960.009765625;5982.81005859375;4940120000;0.55
68;2025-01-07;5909.02978515625;6000.68017578125;5890.68017578125;5993.259765625;4517330000;-1.11
69;2025-01-08;5918.25;5927.89013671875;5874.77978515625;5910.66015625;4441740000;0.16
70;2025-01-10;5827.0400390625;5890.35009765625;5807.77978515625;5890.35009765625;4751930000;-1.54
71;2025-01-13;5836.22021484375;5838.60986328125;5773.31005859375;5782.02001953125;4421200000;0.16
72;2025-01-14;5842.91015625;5871.919921875;5805.419921875;5859.27001953125;4142280000;0.11
73;2025-01-15;5949.91015625;5960.60986328125;5905.2099609375;5905.2099609375;4544570000;1.83
74;2025-01-16;5937.33984375;5964.68994140625;5930.72021484375;5963.60986328125;4285810000;-0.21
