;Date;Close;High;Low;Open;Volume;Retornos
0;2024-12-03;6049.8798828125;6052.06982421875;6033.39013671875;6042.97021484375;4095000000;
1;2024-12-04;6086.490234375;6089.83984375;6061.06005859375;6069.39013671875;4003390000;0.61
2;2024-12-05;6075.10986328125;6094.5498046875;6072.89990234375;6089.02978515625;4212020000;-0.19
3;2024-12-06;6090.27001953125;6099.97021484375;6079.97998046875;6081.3798828125;3924830000;0.25
4;2024-12-09;6052.85009765625;6088.509765625;6048.6298828125;6083.009765625;4556460000;-0.61
5;2024-12-10;6034.91015625;6065.39990234375;6029.89013671875;6057.58984375;4048410000;-0.3
6;2024-12-11;6084.18994140625;6092.58984375;6060.14990234375;6060.14990234375;4269950000;0.82
7;2024-12-12;6051.25;6079.68017578125;6051.25;6074.2900390625;3678010000;-0.54
8;2024-12-13;6051.08984375;6078.580078125;6035.77001953125;6068.169921875;3584960000;-0.0
9;2024-12-16;6074.080078125;6085.18994140625;6059.14013671875;6063.7900390625;4391100000;0.38
10;2024-12-17;6050.60986328125;6057.68017578125;6035.18994140625;6052.5498046875;4544500000;-0.39
11;2024-12-18;5872.16015625;6070.669921875;5867.7900390625;6047.64990234375;5246960000;-2.95
12;2024-12-19;5867.080078125;5935.52001953125;5866.06982421875;5912.7099609375;4896880000;-0.09
13;2024-12-20;5930.85009765625;5982.06005859375;5832.2998046875;5842.0;8223220000;1.09
14;2024-12-23;5974.06982421875;5978.25;5902.56982421875;5940.25;3593280000;0.73
15;2024-12-24;6040.0400390625;6040.10009765625;5981.43994140625;5984.6298828125;1757720000;1.1
16;2024-12-26;6037.58984375;6049.75;6007.3701171875;6024.97021484375;2904530000;-0.04
17;2024-12-27;5970.83984375;6006.169921875;5932.9501953125;6006.169921875;3159610000;-1.11
18;2024-12-30;5906.93994140625;5940.7900390625;5869.16015625;5920.669921875;3433250000;-1.07
19;2024-12-31;5881.6298828125;5929.740234375;5868.85986328125;5919.740234375;3128350000;-0.43
20;2025-01-02;5868.5498046875;5935.08984375;5829.52978515625;5903.259765625;3621680000;-0.22
21;2025-01-03;5942.47021484375;5949.33984375;5888.66015625;5891.06982421875;3667340000;1.26
22;2025-01-06;5975.3798828125;6021.0400390625;5960.009765625;5982.81005859375;4940120000;0.55
23;2025-01-07;5909.02978515625;6000.68017578125;5890.68017578125;5993.259765625;4517330000;-1.11
24;2025-01-08;5918.25;5927.89013671875;5874.77978515625;5910.66015625;4441740000;0.16
25;2025-01-10;5827.0400390625;5890.35009765625;5807.77978515625;5890.35009765625;4751930000;-1.54
26;2025-01-13;5836.22021484375;5838.60986328125;5773.31005859375;5782.02001953125;4421200000;0.16
27;2025-01-14;5842.91015625;5871.919921875;5805.419921875;5859.27001953125;4142280000;0.11
28;2025-01-15;5949.91015625;5960.60986328125;5905.2099609375;5905.2099609375;4544570000;1.83
29;2025-01-16;5937.33984375;5964.68994140625;5930.72021484375;5963.60986328125;4285810000;-0.21
30;2025-01-17;5996.66015625;6014.9599609375;5978.43994140625;5995.39990234375;4366830000;1.0
31;2025-01-21;6049.240234375;6051.509765625;6006.8798828125;6014.1201171875;4702920000;0.88
32;2025-01-22;6086.3701171875;6100.81005859375;6076.1298828125;6081.39013671875;4323040000;0.61
33;2025-01-23;6118.7099609375;6118.72998046875;6074.669921875;6076.31982421875;4432250000;0.53
34;2025-01-24;6101.240234375;6128.18017578125;6088.740234375;6121.43017578125;4214250000;-0.29
35;2025-01-27;6012.27978515625;6017.169921875;5962.919921875;5969.0400390625;5198750000;-1.46
36;2025-01-28;6067.7001953125;6074.5400390625;5994.6298828125;6026.97021484375;4473640000;0.92
37;2025-01-29;6039.31005859375;6062.830078125;6012.9599609375;6057.7001953125;4115310000;-0.47
38;2025-01-30;6071.169921875;6086.64013671875;6027.4599609375;6050.75;4634620000;0.53
39;2025-01-31;6040.52978515625;6120.91015625;6030.93017578125;6096.7900390625;4843770000;-0.5
40;2025-02-03;5994.56982421875;6022.1298828125;5923.93017578125;5969.64990234375;4797210000;-0.76
41;2025-02-04;6037.8798828125;6042.47998046875;5990.8701171875;5998.14013671875;4410160000;0.72
42;2025-02-05;6061.47998046875;6062.85986328125;6007.06005859375;6020.4501953125;4756250000;0.39
43;2025-02-06;6083.56982421875;6084.02978515625;6046.830078125;6072.22021484375;4847120000;0.36
44;2025-02-07;6025.990234375;6101.27978515625;6019.9599609375;6083.1298828125;4766900000;-0.95
45;2025-02-10;6066.43994140625;6073.3798828125;6044.83984375;6046.39990234375;4458760000;0.67
46;2025-02-11;6068.5;6076.27978515625;6042.33984375;6049.31982421875;4324880000;0.03
47;2025-02-12;6051.97021484375;6063.0;6003.0;6025.080078125;4627960000;-0.27
48;2025-02-13;6115.06982421875;6116.91015625;6050.9501953125;6060.58984375;4763800000;1.04
49;2025-02-14;6114.6298828125;6127.47021484375;6107.6201171875;6115.52001953125;4335190000;-0.01
50;2025-02-18;6129.580078125;6129.6298828125;6099.509765625;6121.60009765625;4684980000;0.24
51;2025-02-19;6144.14990234375;6147.43017578125;6111.14990234375;6117.759765625;4562330000;0.24
52;2025-02-20;6117.52001953125;6134.5;6084.58984375;6134.5;4813690000;-0.43
53;2025-02-21;6013.1298828125;6114.81982421875;6008.56005859375;6114.10009765625;5434560000;-1.71
54;2025-02-24;5983.25;6043.64990234375;5977.830078125;6026.68994140625;4990120000;-0.5
55;2025-02-25;5955.25;5992.64990234375;5908.490234375;5982.72998046875;5374690000;-0.47
